y[,1] sex[] internet[,1] y[,2] internet[,2]
2.596855 1 1 3.265591 0
2.388448 0 1 2.261579 0
2.782418 1 0 3.671094 0
3.293649 0 1 2.061653 1
1.195839 0 0 1.337309 1
1.298579 1 1 1.670096 1
2.193475 1 0 2.033477 0
1.58371 0 0 1.748954 1
1.672178 1 0 1.786168 0
1.816894 0 1 1.943875 1
3.070245 1 1 2.834848 1
0.9469427 0 1 1.550821 1
2.481938 0 1 2.560411 1
2.951161 1 1 2.685368 1
1.292689 0 1 1.957778 1
1.934543 0 1 1.839514 1
3.004405 0 1 3.017169 0
1.435789 1 1 1.561882 0
1.435789 1 0 1.992662 1
1.253468 0 0 1.877735 0
1.985836 1 1 1.22541 1
1.728459 0 1 1.643519 1
1.985836 1 0 2.115267 0
1.985836 0 0 1.524456 0
1.212646 1 0 1.407732 1
1.979405 1 0 2.449185 0
1.348778 0 1 1.327678 1
3.293649 1 1 2.685809 1
2.678983 0 0 2.249299 1
2.495176 1 1 2.346175 0
2.272026 1 1 2.215798 1
2.405558 0 1 2.34933 1
1.212646 1 1 1.908507 1
2.2541 0 1 2.237738 1
3.045227 1 1 2.7548 0
1.671125 1 0 1.670096 0
2.311258 1 1 2.549829 1
1.985836 1 0 1.957778 0
2.187567 1 1 2.3775 1
1.976562 0 1 2.126194 1
2.465409 1 0 2.215798 1
1.689216 0 1 1.795937 1
1.745233 0 0 1.338739 0
1.772262 1 0 2.220142 1
2.633227 0 1 2.657633 1
1.618111 0 0 1.590053 0
2.521979 1 0 2.493921 0
1.128765 0 0 1.041487 0
1.962488 1 1 1.943857 1
2.426185 0 1 2.489096 1
2.203042 1 1 2.654764 1
2.559714 0 1 2.936682 1
2.639762 1 1 2.879592 1
2.882489 0 1 2.977943 1
1.905793 1 0 2.437351 0
1.723472 0 0 1.957778 1
1.292689 0 0 1.918557 0
2.365325 1 0 2.650925 1
2.128937 0 0 1.695414 1
2.283087 1 0 2.777219 0
1.985836 1 0 2.084072 0
1.292689 0 0 2.036975 0
1.931103 1 1 2.008406 1
1.723472 0 0 1.918557 0
2.086377 1 0 2.45505 0
1.905793 1 1 2.388561 1
1.366797 1 1 1.590053 1
1.58994 0 0 1.756509 0
1.800433 1 1 2.126189 1
2.465409 1 0 2.2832 1
2.194475 0 0 1.695414 0
1.723472 1 0 1.790724 1
1.309773 1 0 1.142028 0
1.366797 0 0 1.343193 0
1.905793 0 0 2.186812 0
2.128937 1 1 2.611704 1
1.672178 0 1 2.337267 1
2.006317 0 1 1.918557 1
2.150916 1 1 2.794026 1
2.678983 1 1 2.90795 1
2.691056 1 1 1.503042 1
1.970332 1 0 1.971529 0
1.500328 0 0 1.590053 0
1.056642 0 1 1.184588 0
1.8545 1 1 1.898354 0
2.059944 0 1 2.066977 1
2.271593 1 0 2.419539 0
2.128937 1 1 2.100879 1
1.919038 0 1 2.317602 1
2.65881 1 1 2.740537 1
2.217863 1 1 1.675211 1
1.253468 1 0 1.47227 0
2.026658 1 1 2.329341 1
1.58994 0 1 1.783424 1
1.578879 0 1 1.184588 0
1.212646 0 0 1.264631 0
2.477243 1 0 1.790724 1
1.500328 0 1 1.184588 1
1.435789 0 0 1.51509 0
2.521979 0 1 2.611704 1
1.373914 0 0 1.503042 1
2.600536 0 1 2.538581 1
2.447633 1 0 2.359132 0
1.907375 0 1 2.162757 1
2.768262 1 1 3.081708 1
2.265214 0 1 2.165417 1
1.952995 0 1 1.695414 1
1.693012 0 1 1.64412 0
2.033626 1 1 2.516394 0
1.905793 1 1 2.031886 1
1.518904 0 1 1.800774 1
2.822084 0 1 2.826816 1
2.981711 1 1 3.447739 1
2.166489 1 1 2.184607 1
1.874904 0 1 1.850706 1
1.946615 1 0 1.972624 1
1.268711 1 0 1.327678 0
1.968964 0 1 1.957778 1
2.128937 1 0 2.720559 0
2.782858 1 1 2.462666 1
2.059944 0 1 1.999768 1
2.272032 1 1 2.349335 1
2.824462 0 0 1.623093 1
1.841254 0 0 2.147399 1
2.047365 0 1 2.483871 1
2.416619 1 1 2.123944 1
2.659957 1 1 3.011889 1
2.782858 1 1 2.7548 1
1.212646 0 0 1.590053 0
2.272026 0 1 2.239718 1
1.170086 1 1 1.22541 1
1.851571 1 0 1.289948 0
2.936899 0 0 2.100879 1
1.39323 1 0 2.099211 1
1.799274 0 1 1.944225 1
2.128937 0 0 1.608402 0
1.75303 0 0 1.822046 0
1.366797 1 0 1.47227 0
1.435789 0 0 1.781591 0
1.818782 1 0 1.835176 0
1.588922 1 0 2.04261 1
1.627 1 0 1.213575 0
2.272032 1 0 2.649443 1
1.173385 0 1 2.061653 1
2.78213 1 1 2.688665 1
2.665062 0 1 2.206239 1
2.902127 1 0 2.813174 1
1.618111 0 0 1.9101 1
2.039325 0 0 1.720724 0
3.070544 1 1 3.488422 1
2.325052 0 1 2.388561 1
2.365325 1 1 1.407732 0
1.630259 1 0 1.64937 1
1.506559 0 0 1.264631 1
2.862906 1 1 2.337267 1
1.997908 0 0 1.877735 1
1.863233 0 0 1.9008 0
2.100537 0 0 2.182766 0
2.271593 1 0 2.572475 1
2.088115 0 0 1.733143 1
2.2541 0 0 2.398127 1
1.723472 0 0 2.052088 1
2.457441 1 1 1.838503 1
2.639762 0 0 2.631507 1
1.658933 0 0 2.026514 1
1.623651 0 0 1.622843 0
1.845689 1 1 2.003297 1
2.441929 1 0 2.2132 0
2.753091 1 0 3.008801 0
2.088115 0 0 2.031886 1
1.240045 1 1 1.740705 1
2.695849 1 0 2.388561 0
2.570769 0 1 2.572475 1
2.389431 0 1 2.531654 1
1.500328 1 1 1.526337 0
1.560953 1 1 1.64412 0
2.166553 0 1 2.15696 1
2.35208 1 1 2.587565 1
2.231794 1 0 2.147762 0
1.376275 0 0 2.60098 0
1.615255 1 1 2.020825 1
1.760285 1 0 2.185526 1
1.36965 0 0 1.486063 0
1.985836 1 1 2.100879 0
2.276261 0 1 2.253314 1
1.218234 1 1 1.704968 1
2.716723 1 0 4.076559 1
2.822084 0 0 1.530539 0
1.723471 0 0 2.023878 1
1.946615 1 0 1.992662 1
1.530095 0 0 1.590053 1
2.902127 1 0 2.031886 0
1.555335 1 0 1.399949 0
1.618111 0 1 1.590053 1
1.672178 1 1 2.685698 1
1.905793 0 1 1.869367 1
1.500328 1 1 1.014195 1
2.600533 1 1 2.7548 1
2.326092 1 1 2.057198 1
2.193475 1 1 2.215798 1
1.030324 0 0 1.695414 0
2.192694 0 1 2.293251 1
2.060721 1 0 2.061655 1
2.927444 1 1 2.420544 1
1.723472 1 0 2.337267 1
1.292689 0 0 1.532895 1
1.170086 0 0 1.532895 1
2.299425 1 1 2.172005 1
2.618446 1 1 2.784281 1
2.908024 1 1 2.908953 1
2.017632 1 0 1.973045 1
2.127603 0 0 2.148716 1
2.201257 0 0 1.790724 1
2.128937 0 0 1.824686 1
1.618111 1 0 2.060057 1
1.618111 0 1 1.918557 0
1.578879 0 0 2.373447 0
1.723472 0 0 1.695414 1
3.388817 1 1 2.707015 0
2.559275 0 0 1.720106 0
2.228782 1 0 1.493665 0
1.237339 0 1 1.142028 1
1.447718 0 0 1.695414 0
1.704034 1 0 1.002266 0
1.618111 0 1 1.837347 1
1.64551 0 0 1.839514 0
1.311737 1 0 1.918557 0
2.030386 0 1 1.690401 1
1.214228 0 0 1.47227 1
1.871891 1 1 1.898354 1
1.435789 0 1 1.440521 1
2.357187 1 1 2.905781 1
2.517154 0 1 1.47227 1
2.004716 0 1 2.15696 1
2.862906 0 1 2.699715 1
1.515832 1 0 1.550821 0
1.348778 0 1 1.22541 1
2.847399 0 1 2.706006 1
2.782858 1 0 2.215694 1
1.723472 1 0 2.031886 0
1.926412 0 0 1.275342 0
1.93211 0 1 1.912941 1
2.354272 0 1 2.528323 1
2.730734 1 1 2.195178 1
1.380981 0 1 1.585538 1
1.435789 0 0 1.47227 0
1.905793 1 0 2.226042 0
1.672178 1 0 1.302371 1
1.927391 0 1 2.126189 1
1.946615 0 0 1.231108 1
2.814111 0 0 2.930158 0
2.234297 1 0 2.2832 0
1.435789 1 0 1.184588 1
1.87962 1 0 1.941547 0
1.863233 1 0 2.100879 0
1.772262 1 0 1.877735 0
2.782858 0 0 2.914398 0
2.909423 0 1 2.65252 1
2.506231 0 1 2.706006 1
2.172098 1 1 1.918557 1
1.560953 0 0 1.590053 0
1.841254 0 1 1.999215 0
2.782858 1 1 2.715371 1
1.803622 0 1 1.327678 1
2.048883 0 1 2.119103 1
1.094863 1 1 1.73825 0
2.059944 1 0 1.918557 0
1.318006 0 0 1.51509 0
2.88822 1 1 2.819342 1
1.435789 0 0 1.407732 0
3.357927 1 1 2.611704 1
2.511929 1 0 2.483871 0
1.713421 0 1 1.744204 1
2.416619 1 1 2.86016 1
1.212646 0 0 1.590053 0
3.34498 1 1 3.35264 1
1.618111 1 0 1.590053 0
2.2541 0 0 1.765406 0
1.515832 1 1 1.309751 1
1.134684 0 1 1.249126 1
2.207131 1 0 1.842971 0
1.897425 1 0 2.337267 1
1.544345 0 0 1.401042 1
1.866554 1 0 1.744204 1
1.989675 0 1 1.996259 1
2.115851 1 1 1.814085 1
1.985836 0 0 1.995518 1
2.517154 0 1 3.325467 1
1.841254 0 1 2.012849 1
1.601304 1 0 1.695414 0
1.284967 0 0 1.338739 0
1.366797 1 1 1.440521 0
2.059944 1 0 2.100879 0
1.366797 0 0 2.388561 0
2.122499 1 1 2.061653 1
2.495176 0 1 2.725033 1
2.416619 0 0 1.910525 0
1.723472 0 1 1.877735 1
3.195434 1 1 4.076559 1
1.772262 1 0 1.710302 0
2.274479 1 0 2.506344 1
1.865405 0 0 2.231257 1
2.211402 0 1 2.478173 1
1.979856 1 1 2.80067 1
2.090715 0 1 2.459687 1
1.984874 1 1 1.914103 1
2.159034 0 1 2.706006 1
2.28594 1 1 2.684955 1
2.377284 0 1 1.781347 1
1.78801 0 1 1.264631 1
2.154253 1 0 1.903045 0
1.946615 0 1 2.34904 1
2.377098 1 0 4.076559 0
3.031322 1 1 2.888335 1
2.896189 1 1 3.042486 1
1.905793 0 1 1.790724 1
1.821606 1 0 2.180921 1
2.336568 1 1 2.367356 1
2.444018 0 1 2.09419 1
2.208979 1 0 2.488406 0
2.283087 0 0 2.483871 0
3.070531 1 1 2.834848 1
2.272026 1 0 2.108601 1
2.516464 1 1 2.180921 1
1.665842 0 0 1.513092 1
2.822084 1 1 3.35264 1
2.396416 1 0 2.165417 0
2.126266 0 0 1.431685 1
2.416619 1 0 2.794026 1
2.518895 0 1 3.331518 1
1.352408 1 0 2.214207 0
1.54115 1 1 4.076559 1
1.723472 1 0 1.877735 0
2.35208 0 1 2.611704 0
2.361049 1 1 2.549829 1
1.855596 0 1 1.917396 1
2.272038 0 1 1.918557 1
1.866572 0 1 2.841372 1
1.723472 0 0 1.22541 0
1.030324 1 0 1.407732 0
2.193475 1 0 3.081708 1
1.818782 1 1 1.695414 1
2.608503 0 1 2.596193 1
1.757873 0 0 1.744204 0
2.002693 0 1 2.15696 1
1.946615 1 0 2.388561 1
1.658933 0 0 1.209895 1
2.556381 0 0 2.543425 0
2.283087 1 0 2.2832 0
1.366797 0 1 2.126189 1
1.784096 0 1 1.957778 1
2.243752 1 1 2.7548 1
3.070544 1 1 3.447951 1
2.769035 1 1 3.224509 1
1.500328 1 0 1.338739 0
2.559636 0 1 2.066977 1
1.435789 0 1 1.407732 1
1.560953 1 0 1.532895 0
1.687844 0 0 1.877735 1
2.495176 0 1 2.438281 1
2.600533 1 0 2.444468 0
1.611142 0 1 1.695414 1
1.946615 1 0 1.898354 0
1.170086 0 0 1.184588 0
2.648722 1 0 1.957778 0
2.894655 1 0 2.858564 1
2.128937 1 1 2.419332 1
2.365325 0 1 1.093021 1
0.9895023 0 1 1.590053 0
2.128937 1 1 2.45414 1
1.080384 1 0 1.087832 0
1.779545 0 0 1.704968 1
1.723472 0 1 1.590053 1
2.35208 1 1 2.467118 1
2.508423 1 1 2.725033 1
2.426569 1 1 2.924703 1
2.383579 0 1 2.355521 1
1.345135 0 0 1.352923 0
1.253468 1 0 2.031886 0
1.059883 0 1 1.707836 1
1.483945 0 0 1.877735 0
1.529887 1 0 2.388561 1
2.193475 1 1 2.467118 1
2.556381 0 0 2.611704 1
2.735072 1 0 2.514753 1
1.714683 0 1 1.713253 1
2.639762 1 0 2.493921 1
2.300512 1 1 2.031886 1
2.35208 1 1 2.819343 1
2.259614 1 1 2.226042 1
1.557417 1 1 2.255029 0
2.643096 1 1 2.637017 1
2.639762 0 0 2.572475 0
2.208979 1 0 2.165417 0
1.292689 0 0 1.541263 0
2.503713 0 1 2.520466 1
2.128937 0 0 1.338739 0
1.478849 0 0 2.013867 0
2.8474 1 1 2.531656 1
1.823995 0 1 1.795937 1
3.881474 1 1 3.671094 1
1.88474 1 1 1.877735 1
1.292689 0 0 1.279898 1
2.128937 1 0 2.031886 0
1.500328 0 0 1.380703 0
1.876193 1 0 1.992662 1
1.435789 0 0 1.358941 1
2.642259 1 1 2.847567 1
1.475996 0 1 1.407732 0
2.5005 1 0 3.671094 1
2.253511 0 1 1.93836 1
1.518904 1 0 1.792313 1
1.500328 0 0 1.526995 1
2.822084 1 1 2.646589 1
2.773293 0 1 2.968379 1
2.78213 1 1 2.611704 1
2.226534 1 1 2.226042 1
1.789592 0 1 1.910364 1
1.664975 0 1 1.69291 0
1.212646 1 1 2.092174 1
2.454937 0 1 1.390032 1
1.979082 0 1 1.32435 1
2.259614 1 0 2.528323 1
2.176774 0 0 2.053088 1
1.312557 0 1 1.590053 1
1.560953 0 1 1.503042 0
2.902548 1 0 2.873453 0
1.863233 0 1 1.918557 0
1.815367 0 1 1.654592 0
2.262885 1 1 1.64412 1
1.500328 1 0 1.304591 0
1.946615 0 1 2.296993 1
1.712298 1 1 1.896084 0
1.71241 0 0 1.877735 1
2.639762 1 1 2.794026 1
1.653049 1 1 1.926525 1
2.937003 0 1 3.091274 1
1.405018 1 0 1.434049 0
1.500328 0 0 1.532895 0
3.698941 1 1 3.447951 1
1.723472 1 1 2.066977 1
1.500328 0 1 1.790724 0
2.639762 1 0 2.650925 1
1.964062 0 1 1.590053 1
2.086377 0 1 2.010675 1
1.253468 1 1 1.302371 1
2.766395 1 1 2.725033 1
2.128937 0 1 1.47227 1
2.992579 0 1 2.86016 1
1.578879 0 0 2.06444 0
1.855596 0 0 1.912539 0
1.49187 0 0 1.576145 1
1.905793 0 0 1.002266 1
1.984354 0 1 1.956296 1
1.850985 0 1 2.215991 1
1.461107 0 0 1.767734 0
2.340277 1 0 2.725033 1
1.030324 0 0 2.611704 1
1.866567 1 0 2.031886 0
1.578879 0 0 1.656174 0
1.277184 0 1 1.877735 0
2.872092 1 1 3.108837 1
1.723472 1 1 1.487774 1
1.815276 1 0 1.923823 1
1.823995 1 0 1.615366 1
2.011154 1 0 2.530928 1
1.756568 1 1 1.87356 1
1.907389 0 1 2.324022 1
2.896944 0 0 3.090698 1
1.64009 0 1 3.111267 1
2.877991 1 1 3.103108 1
1.212646 0 1 1.628205 0
2.020609 1 1 2.429383 1
2.600533 1 1 3.046728 0
1.500328 1 0 1.64412 1
1.618111 0 0 1.590053 0
3.51683 1 1 2.947173 1
2.195075 0 1 2.206239 1
1.518904 0 1 1.22541 1
2.04425 0 1 2.170642 1
2.600536 1 1 2.611704 1
2.128937 0 1 1.346014 1
2.377389 1 1 2.369133 1
1.849663 1 0 1.575503 0
1.493359 0 0 1.338739 0
2.782858 1 1 2.031886 1
2.917394 0 1 2.221325 1
1.292689 1 0 1.284433 0
2.257036 1 0 2.306537 0
2.416619 0 1 2.466678 0
1.946615 1 1 3.102735 1
1.578446 0 1 1.919699 1
2.30289 1 1 2.506344 0
1.723472 0 1 1.695414 1
2.937011 0 1 2.929153 1
2.048883 1 0 2.020825 0
1.560953 1 1 1.47227 0
1.292689 1 1 2.226042 1
1.58994 0 1 1.002266 1
1.723472 0 0 1.801749 1
3.019246 1 1 2.991188 1
1.823995 0 1 1.656179 1
2.847102 1 1 2.590388 1
2.034626 1 0 1.002266 0
2.377397 1 1 2.243968 1
1.500328 1 1 1.47227 1
1.823995 1 0 1.957778 1
2.08971 1 1 2.094441 1
2.936899 0 1 2.63417 1
2.08971 0 1 1.867264 1
2.122499 0 1 2.126189 1
1.907375 0 0 1.733143 0
1.292689 0 0 1.338739 0
1.401888 1 0 1.338739 0
1.618111 0 1 1.795259 1
2.296708 0 1 1.786168 0
1.672178 1 1 2.349335 1
1.237339 0 0 1.233378 0
2.455359 1 1 2.545079 1
2.321818 0 1 2.29376 1
2.283087 1 1 2.337267 1
1.818782 0 1 2.34904 1
1.905793 1 0 1.561882 0
2.465409 0 1 2.349339 1
2.128937 1 0 2.2832 1
1.723471 1 0 1.043346 0
2.42869 0 1 2.375315 1
3.045227 1 1 2.667139 1
1.723472 1 0 1.957778 1
2.477243 1 0 2.100879 0
1.415587 0 1 1.22541 1
1.500328 1 0 1.47227 0
1.366797 0 0 1.407732 0
1.723472 1 1 2.437351 0
2.425331 0 1 2.136246 1
1.946615 1 0 1.925731 1
2.665075 1 1 2.834848 1
2.862906 1 1 2.908953 1
1.905793 0 1 1.995518 1
2.11213 0 0 1.924142 1
1.774534 1 0 1.848057 0
2.115514 1 1 2.100879 1
1.71241 1 0 2.100879 0
2.425331 1 1 1.838503 1
2.35208 1 0 2.467118 1
2.184277 0 1 2.255029 0
2.676865 1 1 2.349339 0
2.014274 1 1 1.991808 1
1.212646 1 1 1.184588 1
2.639762 1 0 1.590053 0
1.985836 1 0 1.983096 1
2.511929 1 0 2.196189 1
1.500328 0 0 1.976826 1
1.845689 1 1 1.808742 1
2.290385 1 1 2.108176 1
1.764293 1 0 1.656193 0
1.946615 0 1 2.013867 1
2.78265 1 0 2.777896 1
2.465409 1 1 1.338739 1
2.272026 0 1 2.22999 1
2.65327 1 1 1.877735 1
1.808629 1 0 2.531578 0
1.618111 1 1 1.865156 1
1.88729 0 1 1.47227 1
1.723472 1 0 2.410322 1
1.723472 0 1 1.918557 1
2.753091 1 0 2.968379 0
2.416619 0 1 1.957778 1
1.500328 1 0 1.338739 1
2.78265 1 1 3.447652 1
2.266163 1 1 2.93126 1
2.02072 0 1 2.184962 1
1.723472 0 1 1.002266 1
2.184056 0 1 2.571923 0
2.517154 1 1 2.667792 1
2.611005 0 1 2.611704 1
1.253468 0 0 1.877735 0
1.472157 0 0 1.590053 1
2.170798 1 0 1.532895 1
2.314032 1 0 2.324022 0
2.122248 1 0 1.550821 0
1.500328 0 0 1.22541 0
2.316096 0 0 2.328923 1
2.128937 1 1 1.790724 1
1.723472 1 0 1.695414 0
1.779545 1 0 1.368505 1
1.401888 0 0 1.368505 0
1.330429 0 1 1.670096 1
2.059944 0 1 2.052088 1
2.773811 1 1 2.74717 1
2.080477 0 1 2.186812 1
1.871211 0 1 1.9101 1
1.867572 0 1 1.854978 1
1.212646 0 0 1.590053 0
1.578446 0 0 1.992662 1
1.173414 1 1 2.34878 0
2.108734 1 1 2.066977 1
2.620579 1 0 1.184588 1
1.253468 0 0 2.388561 1
1.867773 1 1 1.984345 1
1.826254 0 1 1.590053 0
3.380487 1 1 2.324022 1
2.054572 0 1 1.695414 1
1.962488 0 1 1.957778 1
2.890217 0 1 2.911809 1
1.979663 1 0 2.100612 1
2.34941 1 1 2.094441 1
1.866128 1 1 2.860162 1
1.173385 0 1 2.467118 1
2.678983 0 1 2.774543 1
3.252866 1 1 3.081708 1
2.185018 0 1 2.15696 1
2.377397 1 0 2.349339 1
2.695849 1 1 2.823989 1
2.884879 0 1 2.611704 1
1.723472 1 0 1.043088 0
1.435789 0 1 1.407732 1
2.193475 1 1 2.019307 1
1.723472 0 0 2.226042 1
2.848401 0 1 2.593532 1
2.230289 1 1 2.020825 1
2.512755 1 1 2.506344 1
1.946615 0 1 1.887293 1
1.435789 0 1 2.571923 1
1.435789 1 1 1.407732 0
1.814226 0 1 2.061653 1
2.019866 1 0 2.7548 1
1.618111 0 0 1.656179 1
1.401888 0 0 1.656179 1
1.373914 0 0 1.268469 0
2.799386 0 1 2.910438 1
2.639762 1 1 2.611704 1
1.723471 0 0 1.967347 0
1.656263 0 0 1.686373 0
2.103277 0 1 2.100879 1
1.632945 0 1 1.879317 1
2.196954 1 1 2.061653 0
2.80103 0 1 1.997368 1
2.559636 1 1 2.366656 1
2.47158 1 0 1.590053 1
2.590572 0 1 2.397273 1
1.946615 1 0 1.995518 0
1.401888 0 0 1.338739 0
2.094173 1 1 2.100879 1
1.723472 0 0 1.649951 1
2.516464 1 0 1.433031 1
2.725206 1 1 2.63893 1
1.618111 0 1 1.302371 1
3.293685 1 1 2.794026 1
2.609303 0 0 2.310599 1
2.472054 1 0 2.530928 1
2.618198 1 0 3.147808 1
1.864971 0 1 2.899386 0
1.779379 1 0 2.388561 1
1.724899 0 0 1.695414 0
2.416619 1 1 2.879966 1
2.618539 1 1 2.720899 1
2.059944 0 1 2.100879 1
1.618111 1 0 1.47227 1
2.234297 1 1 2.34904 1
2.425331 1 1 2.215798 1
1.703269 0 1 1.656179 1
1.618111 1 0 1.532895 0
1.366797 0 0 1.47227 0
3.058473 1 1 3.22689 1
2.095035 0 0 2.255029 1
1.70701 1 1 1.071259 0
1.723472 1 0 1.957778 0
1.905793 0 1 1.879317 1
1.366797 0 0 1.908911 0
1.890099 1 1 1.695414 1
1.528672 0 1 1.659786 1
1.658933 1 1 1.957778 1
1.877622 1 0 1.983096 1
2.639762 1 1 2.437351 1
2.831209 0 1 2.348896 1
2.098165 0 1 2.349339 1
1.863233 1 1 2.531654 1
2.426074 1 1 2.611704 1
2.664346 1 1 1.790724 1
2.128937 0 1 1.590053 1
2.076281 0 1 2.215798 1
2.547647 1 0 2.2832 0
2.128937 1 0 2.183117 0
1.79113 1 1 1.835176 1
1.672178 0 0 1.692409 1
1.500328 1 1 1.918557 1
1.030324 0 1 1.002266 1
2.481751 1 1 2.151371 1
1.630172 0 1 1.538127 1
1.212646 0 0 1.145327 0
2.243856 0 1 2.349339 1
1.366797 1 0 1.695414 0
1.866554 1 1 1.733152 1
1.475909 0 0 1.810483 0
1.905793 0 0 2.165417 0
2.193475 1 1 1.829944 1
2.2541 1 1 2.226042 1
2.128937 0 0 1.590053 1
2.243856 1 1 2.572475 1
2.128937 1 1 2.7548 1
2.2541 1 1 1.407732 1
3.188323 1 1 3.160265 1
2.128937 1 1 2.322955 1
2.677058 1 1 2.085372 1
2.376838 1 1 2.061653 0
1.212646 0 0 1.407732 0
1.292689 1 0 1.47227 0
2.534402 1 1 2.206239 1
2.080146 1 0 2.052088 1
2.952761 1 1 2.665771 1
2.465409 0 1 2.794026 1
2.782858 1 0 2.637021 1
2.075692 0 0 2.226042 1
2.583673 1 1 3.042486 1
1.818782 0 0 2.215694 0
2.079396 1 1 2.349339 1
1.974786 0 1 1.566573 1
1.292689 1 1 2.061653 1
2.862906 1 1 2.803588 1
1.54114 0 1 1.568439 1
3.139533 0 1 2.7548 1
2.506231 1 1 2.611704 1
1.866554 0 1 2.061653 1
1.435789 1 0 2.061653 0
1.723472 1 0 1.695414 1
1.985836 0 0 1.656174 1
2.976234 1 1 3.203754 1
1.682649 0 1 2.349339 1
2.054572 1 1 2.531578 1
2.214869 1 0 2.091501 1
1.902937 0 0 1.807735 1
1.366797 0 0 1.587271 0
2.495176 1 1 3.241986 1
2.191066 1 1 2.243968 1
2.128937 0 0 1.918557 1
2.511929 0 1 1.957778 1
2.059944 0 0 2.948177 0
2.377388 0 1 2.126189 1
2.555638 1 0 2.531654 1
1.985836 1 1 2.296993 1
1.865405 0 1 2.061653 1
1.618111 0 1 2.049585 1
2.14377 1 0 2.351637 0
2.416619 1 0 2.100879 1
1.891807 0 1 1.798994 1
1.852141 0 1 1.720106 1
2.283087 1 1 2.896281 1
2.311258 0 1 1.47227 1
1.78801 1 0 2.062692 0
1.587339 0 0 1.948793 1
1.903598 1 1 2.388561 0
1.903598 0 0 1.995518 1
2.35208 0 1 3.224808 1
2.296187 1 1 2.725033 1
1.552514 0 0 1.819273 0
2.433616 1 0 2.858564 0
2.059944 0 0 2.457554 1
2.725328 1 1 2.698716 1
2.416619 0 1 2.226042 1
1.366796 0 1 1.20928 1
3.185403 1 0 2.636397 0
1.560953 0 0 1.64412 0
2.21487 1 1 2.531654 0
2.154243 1 1 1.978259 1
2.305967 1 0 2.467118 0
1.772262 0 0 1.822046 1
1.139524 0 1 1.64412 1
2.8474 1 1 3.024137 1
1.985836 1 0 2.031886 0
2.170079 0 0 2.158519 0
1.468579 0 1 1.630875 1
3.045227 0 1 2.611704 1
2.704301 1 1 2.18446 1
3.084448 1 1 2.834848 1
1.618111 0 1 2.552273 1
1.500328 1 1 1.509084 1
2.758434 0 1 1.705364 1
2.778403 1 1 2.879965 1
1.899356 0 1 2.215798 1
1.170086 0 0 1.22541 0
1.366797 1 0 2.34904 0
2.080146 0 0 1.271599 1
2.377389 0 0 1.550388 0
1.618111 1 0 2.754071 0
1.723472 1 0 2.120681 0
1.723472 1 0 2.215694 1
1.723472 0 0 1.407732 1
1.985836 0 0 1.590053 1
2.193475 1 1 2.819044 1
1.905793 1 0 1.877735 0
2.095035 0 1 1.338739 1
2.401505 1 1 2.662397 1
1.905793 1 0 2.021114 1
2.311258 1 1 2.388561 1
2.354921 1 0 1.742393 0
1.719463 0 0 1.763325 1
2.311258 1 0 2.310599 1
1.723472 0 0 1.705364 1
2.311258 1 0 2.100879 1
2.337034 1 1 2.388561 1
1.761201 0 1 1.22541 0
1.823317 0 1 2.210077 1
1.394967 1 1 2.594762 1
1.500328 1 1 1.526995 1
2.695849 1 1 1.948116 1
1.352408 0 1 2.026514 1
2.208979 1 0 2.100879 1
2.087685 0 1 2.172331 1
1.866554 0 0 2.126189 1
2.494736 0 0 2.388561 1
2.975231 1 0 2.794026 1
4.104617 1 1 2.493921 1
1.723472 0 0 1.956296 0
1.694043 0 0 1.877735 1
2.331461 1 0 2.7548 0
2.016887 0 1 2.155181 1
1.723472 1 1 1.695414 1
2.416619 1 1 2.808871 1
3.060072 1 1 2.611704 1
1.560953 0 1 1.570984 1
2.2541 1 1 2.388561 1
2.844334 0 1 2.611704 1
1.366797 0 0 1.338739 0
1.769908 1 0 1.872974 0
1.161353 0 0 1.184588 1
2.088115 0 0 2.172005 1
1.632954 1 0 2.271577 0
2.639762 1 0 1.887293 0
2.153629 0 0 1.704968 1
1.723472 1 0 1.680884 1
2.416619 0 1 1.407732 1
1.723472 1 0 2.084072 1
1.125635 0 1 1.22541 1
1.755455 1 1 1.979518 1
1.880657 1 1 2.084639 1
2.317903 1 1 2.75077 1
1.818782 1 0 1.871046 0
1.059883 0 0 1.392956 0
2.572136 1 1 2.819336 1
2.598425 0 1 2.510601 1
2.208309 0 1 2.368358 1
3.332909 1 1 3.042473 1
1.500328 1 0 1.107627 0
3.142862 1 0 3.081708 1
2.08971 1 0 1.918557 1
1.632945 0 0 1.617452 0
1.723472 1 0 1.695414 0
1.618111 0 0 1.590053 0
1.723472 1 0 1.957778 0
2.154247 0 1 2.113614 1
1.618111 0 1 1.695414 1
2.607239 1 1 2.44465 1
2.088115 0 1 2.094441 1
1.672178 1 1 1.695414 1
2.422601 1 0 2.031886 0
2.241074 0 0 2.301549 1
1.723472 1 1 1.695414 1
1.366797 1 0 1.532895 1
2.599981 1 0 2.531654 1
1.942161 0 0 1.802023 1
3.221117 1 0 3.176477 1
2.187206 1 1 2.087456 0
1.946615 1 1 1.877735 0
1.866554 0 1 1.838496 1
2.208979 1 0 1.790724 0
1.555053 0 0 1.338739 0
2.59361 0 0 2.645606 1
2.416619 1 0 2.381032 1
2.311258 1 0 1.965441 0
1.970332 0 0 1.991808 0
3.378028 1 1 3.958776 1
2.8474 0 1 2.7548 1
