y[,1] y[,2] sex[]
2.128937 2.611704 1
1.672178 2.337267 0
1.918557 2.006317 0
2.150916 2.794026 1
2.90795 2.678983 1
1.503042 2.691056 1
1.971529 1.970332 1
1.590053 1.500328 0
1.184588 1.056642 0
1.898354 1.8545 1
2.066977 2.059944 0
2.271593 2.419539 1
2.128937 2.100879 1
2.317602 1.919038 0
2.740537 2.65881 1
1.675211 2.217863 1
1.253468 1.47227 1
2.026658 2.329341 1
1.58994 1.783424 0
1.184588 1.578879 0
1.264631 1.212646 0
2.477243 1.790724 1
1.500328 1.184588 0
1.435789 1.51509 0
2.611704 2.521979 0
1.503042 1.373914 0
2.600536 2.538581 0
2.359132 2.447633 1
1.907375 2.162757 0
3.081708 2.768262 1
2.265214 2.165417 0
1.695414 1.952995 0
1.693012 1.64412 0
2.516394 2.033626 1
2.031886 1.905793 1
1.800774 1.518904 0
2.826816 2.822084 0
2.981711 3.447739 1
2.184607 2.166489 1
1.874904 1.850706 0
1.946615 1.972624 1
1.327678 1.268711 1
1.968964 1.957778 0
2.128937 2.720559 1
2.462666 2.782858 1
1.999768 2.059944 0
2.349335 2.272032 1
1.623093 2.824462 0
2.147399 1.841254 0
2.483871 2.047365 0
2.416619 2.123944 1
2.659957 3.011889 1
2.7548 2.782858 1
1.590053 1.212646 0
2.239718 2.272026 0
1.22541 1.170086 1
1.289948 1.851571 1
2.100879 2.936899 0
1.39323 2.099211 1
1.944225 1.799274 0
2.128937 1.608402 0
1.75303 1.822046 0
1.47227 1.366797 1
1.435789 1.781591 0
1.835176 1.818782 1
2.04261 1.588922 1
1.627 1.213575 1
2.272032 2.649443 1
1.173385 2.061653 0
2.78213 2.688665 1
2.206239 2.665062 0
2.902127 2.813174 1
1.9101 1.618111 0
2.039325 1.720724 0
3.488422 3.070544 1
2.325052 2.388561 0
1.407732 2.365325 1
1.630259 1.64937 1
1.264631 1.506559 0
2.862906 2.337267 1
1.997908 1.877735 0
1.863233 1.9008 0
2.100537 2.182766 0
2.271593 2.572475 1
1.733143 2.088115 0
2.398127 2.2541 0
2.052088 1.723472 0
2.457441 1.838503 1
2.639762 2.631507 0
2.026514 1.658933 0
1.622843 1.623651 0
1.845689 2.003297 1
2.441929 2.2132 1
3.008801 2.753091 1
2.031886 2.088115 0
1.240045 1.740705 1
2.695849 2.388561 1
2.572475 2.570769 0
2.389431 2.531654 0
1.500328 1.526337 1
1.64412 1.560953 1
2.166553 2.15696 0
2.587565 2.35208 1
2.231794 2.147762 1
1.376275 2.60098 0
2.020825 1.615255 1
1.760285 2.185526 1
1.36965 1.486063 0
1.985836 2.100879 1
2.253314 2.276261 0
1.218234 1.704968 1
4.076559 2.716723 1
1.530539 2.822084 0
1.723471 2.023878 0
1.992662 1.946615 1
1.590053 1.530095 0
2.902127 2.031886 1
1.399949 1.555335 1
1.590053 1.618111 0
2.685698 1.672178 1
1.869367 1.905793 0
1.014195 1.500328 1
2.7548 2.600533 1
2.057198 2.326092 1
2.215798 2.193475 1
1.030324 1.695414 0
2.192694 2.293251 0
2.060721 2.061655 1
2.927444 2.420544 1
1.723472 2.337267 1
1.292689 1.532895 0
1.170086 1.532895 0
2.299425 2.172005 1
2.618446 2.784281 1
2.908024 2.908953 1
2.017632 1.973045 1
2.148716 2.127603 0
2.201257 1.790724 0
2.128937 1.824686 0
2.060057 1.618111 1
1.618111 1.918557 0
1.578879 2.373447 0
1.723472 1.695414 0
2.707015 3.388817 1
2.559275 1.720106 0
2.228782 1.493665 1
1.142028 1.237339 0
1.447718 1.695414 0
1.704034 1.002266 1
1.618111 1.837347 0
1.64551 1.839514 0
1.918557 1.311737 1
1.690401 2.030386 0
1.47227 1.214228 0
1.871891 1.898354 1
1.440521 1.435789 0
2.905781 2.357187 1
1.47227 2.517154 0
2.004716 2.15696 0
2.699715 2.862906 0
1.515832 1.550821 1
1.22541 1.348778 0
2.706006 2.847399 0
2.215694 2.782858 1
1.723472 2.031886 1
1.275342 1.926412 0
1.93211 1.912941 0
2.354272 2.528323 0
2.730734 2.195178 1
1.380981 1.585538 0
1.47227 1.435789 0
2.226042 1.905793 1
1.672178 1.302371 1
1.927391 2.126189 0
1.946615 1.231108 0
2.814111 2.930158 0
2.234297 2.2832 1
1.184588 1.435789 1
1.87962 1.941547 1
2.100879 1.863233 1
1.877735 1.772262 1
2.914398 2.782858 0
2.65252 2.909423 0
2.706006 2.506231 0
1.918557 2.172098 1
1.590053 1.560953 0
1.999215 1.841254 0
2.715371 2.782858 1
1.327678 1.803622 0
2.048883 2.119103 0
1.73825 1.094863 1
1.918557 2.059944 1
1.51509 1.318006 0
2.88822 2.819342 1
1.435789 1.407732 0
2.611704 3.357927 1
2.511929 2.483871 1
1.713421 1.744204 0
2.416619 2.86016 1
1.590053 1.212646 0
3.35264 3.34498 1
1.590053 1.618111 1
2.2541 1.765406 0
1.309751 1.515832 1
1.249126 1.134684 0
2.207131 1.842971 1
2.337267 1.897425 1
1.544345 1.401042 0
1.866554 1.744204 1
1.989675 1.996259 0
1.814085 2.115851 1
1.995518 1.985836 0
3.325467 2.517154 0
1.841254 2.012849 0
1.601304 1.695414 1
1.338739 1.284967 0
1.440521 1.366797 1
2.059944 2.100879 1
1.366797 2.388561 0
2.122499 2.061653 1
2.495176 2.725033 0
1.910525 2.416619 0
1.877735 1.723472 0
4.076559 3.195434 1
1.772262 1.710302 1
2.506344 2.274479 1
2.231257 1.865405 0
2.211402 2.478173 0
2.80067 1.979856 1
2.090715 2.459687 0
1.984874 1.914103 1
2.706006 2.159034 0
2.28594 2.684955 1
1.781347 2.377284 0
1.264631 1.78801 0
1.903045 2.154253 1
1.946615 2.34904 0
2.377098 4.076559 1
3.031322 2.888335 1
3.042486 2.896189 1
1.905793 1.790724 0
1.821606 2.180921 1
2.367356 2.336568 1
2.444018 2.09419 0
2.208979 2.488406 1
2.283087 2.483871 0
3.070531 2.834848 1
2.108601 2.272026 1
2.180921 2.516464 1
1.513092 1.665842 0
3.35264 2.822084 1
2.396416 2.165417 1
2.126266 1.431685 0
2.416619 2.794026 1
2.518895 3.331518 0
1.352408 2.214207 1
1.54115 4.076559 1
1.723472 1.877735 1
2.611704 2.35208 0
2.549829 2.361049 1
1.855596 1.917396 0
1.918557 2.272038 0
2.841372 1.866572 0
1.723472 1.22541 0
1.407732 1.030324 1
2.193475 3.081708 1
1.695414 1.818782 1
2.608503 2.596193 0
1.757873 1.744204 0
2.15696 2.002693 0
2.388561 1.946615 1
1.658933 1.209895 0
2.543425 2.556381 0
2.2832 2.283087 1
2.126189 1.366797 0
1.957778 1.784096 0
2.243752 2.7548 1
3.070544 3.447951 1
2.769035 3.224509 1
1.500328 1.338739 1
2.559636 2.066977 0
1.435789 1.407732 0
1.560953 1.532895 1
1.877735 1.687844 0
2.438281 2.495176 0
2.600533 2.444468 1
1.695414 1.611142 0
1.898354 1.946615 1
1.184588 1.170086 0
2.648722 1.957778 1
2.858564 2.894655 1
2.419332 2.128937 1
1.093021 2.365325 0
1.590053 0.9895023 0
2.128937 2.45414 1
1.087832 1.080384 1
1.779545 1.704968 0
1.590053 1.723472 0
2.35208 2.467118 1
2.508423 2.725033 1
2.924703 2.426569 1
2.355521 2.383579 0
1.345135 1.352923 0
1.253468 2.031886 1
1.059883 1.707836 0
1.483945 1.877735 0
1.529887 2.388561 1
2.193475 2.467118 1
2.556381 2.611704 0
2.514753 2.735072 1
1.714683 1.713253 0
2.639762 2.493921 1
2.300512 2.031886 1
2.819343 2.35208 1
2.259614 2.226042 1
2.255029 1.557417 1
2.643096 2.637017 1
2.639762 2.572475 0
2.165417 2.208979 1
1.541263 1.292689 0
2.503713 2.520466 0
2.128937 1.338739 0
2.013867 1.478849 0
2.8474 2.531656 1
1.823995 1.795937 0
3.881474 3.671094 1
1.877735 1.88474 1
1.292689 1.279898 0
2.031886 2.128937 1
1.380703 1.500328 0
1.992662 1.876193 1
1.358941 1.435789 0
2.642259 2.847567 1
1.407732 1.475996 0
3.671094 2.5005 1
2.253511 1.93836 0
1.792313 1.518904 1
1.500328 1.526995 0
2.646589 2.822084 1
2.773293 2.968379 0
2.611704 2.78213 1
2.226042 2.226534 1
1.789592 1.910364 0
1.69291 1.664975 0
1.212646 2.092174 1
1.390032 2.454937 0
1.979082 1.32435 0
2.528323 2.259614 1
2.053088 2.176774 0
1.312557 1.590053 0
1.560953 1.503042 0
2.873453 2.902548 1
1.918557 1.863233 0
1.815367 1.654592 0
2.262885 1.64412 1
1.304591 1.500328 1
2.296993 1.946615 0
1.712298 1.896084 1
1.71241 1.877735 0
2.639762 2.794026 1
1.653049 1.926525 1
3.091274 2.937003 0
1.405018 1.434049 1
1.500328 1.532895 0
3.447951 3.698941 1
2.066977 1.723472 1
1.500328 1.790724 0
2.639762 2.650925 1
1.964062 1.590053 0
2.010675 2.086377 0
1.302371 1.253468 1
2.766395 2.725033 1
1.47227 2.128937 0
2.86016 2.992579 0
1.578879 2.06444 0
1.855596 1.912539 0
1.49187 1.576145 0
1.905793 1.002266 0
1.984354 1.956296 0
1.850985 2.215991 0
1.461107 1.767734 0
2.340277 2.725033 1
2.611704 1.030324 0
2.031886 1.866567 1
1.656174 1.578879 0
1.877735 1.277184 0
3.108837 2.872092 1
1.487774 1.723472 1
1.923823 1.815276 1
1.615366 1.823995 1
2.011154 2.530928 1
1.756568 1.87356 1
1.907389 2.324022 0
2.896944 3.090698 0
1.64009 3.111267 0
3.103108 2.877991 1
1.212646 1.628205 0
2.020609 2.429383 1
3.046728 2.600533 1
1.64412 1.500328 1
1.590053 1.618111 0
3.51683 2.947173 1
2.206239 2.195075 0
1.518904 1.22541 0
2.04425 2.170642 0
2.611704 2.600536 1
2.128937 1.346014 0
2.369133 2.377389 1
1.849663 1.575503 1
1.338739 1.493359 0
2.031886 2.782858 1
2.221325 2.917394 0
1.292689 1.284433 1
2.306537 2.257036 1
2.416619 2.466678 0
3.102735 1.946615 1
1.919699 1.578446 0
2.30289 2.506344 1
1.695414 1.723472 0
2.929153 2.937011 0
2.048883 2.020825 1
1.560953 1.47227 1
1.292689 2.226042 1
1.58994 1.002266 0
1.723472 1.801749 0
2.991188 3.019246 1
1.656179 1.823995 0
2.590388 2.847102 1
2.034626 1.002266 1
2.243968 2.377397 1
1.500328 1.47227 1
1.823995 1.957778 1
2.094441 2.08971 1
2.63417 2.936899 0
1.867264 2.08971 0
2.126189 2.122499 0
1.907375 1.733143 0
1.338739 1.292689 0
1.401888 1.338739 1
1.618111 1.795259 0
2.296708 1.786168 0
2.349335 1.672178 1
1.237339 1.233378 0
2.455359 2.545079 1
2.29376 2.321818 0
2.337267 2.283087 1
2.34904 1.818782 0
1.561882 1.905793 1
2.465409 2.349339 0
2.128937 2.2832 1
1.043346 1.723471 1
2.42869 2.375315 0
2.667139 3.045227 1
1.723472 1.957778 1
2.477243 2.100879 1
1.415587 1.22541 0
1.500328 1.47227 1
1.407732 1.366797 0
1.723472 2.437351 1
2.136246 2.425331 0
1.946615 1.925731 1
2.665075 2.834848 1
2.908953 2.862906 1
1.905793 1.995518 0
2.11213 1.924142 0
1.848057 1.774534 1
2.115514 2.100879 1
2.100879 1.71241 1
1.838503 2.425331 1
2.467118 2.35208 1
2.184277 2.255029 0
2.349339 2.676865 1
2.014274 1.991808 1
1.212646 1.184588 1
1.590053 2.639762 1
1.983096 1.985836 1
2.196189 2.511929 1
1.976826 1.500328 0
1.845689 1.808742 1
2.108176 2.290385 1
1.764293 1.656193 1
1.946615 2.013867 0
2.78265 2.777896 1
1.338739 2.465409 1
2.272026 2.22999 0
2.65327 1.877735 1
1.808629 2.531578 1
1.865156 1.618111 1
1.88729 1.47227 0
1.723472 2.410322 1
1.723472 1.918557 0
2.968379 2.753091 1
2.416619 1.957778 0
1.500328 1.338739 1
2.78265 3.447652 1
2.93126 2.266163 1
2.02072 2.184962 0
1.002266 1.723472 0
2.571923 2.184056 0
2.517154 2.667792 1
2.611704 2.611005 0
1.253468 1.877735 0
1.590053 1.472157 0
1.532895 2.170798 1
2.314032 2.324022 1
1.550821 2.122248 1
1.22541 1.500328 0
2.316096 2.328923 0
2.128937 1.790724 1
1.695414 1.723472 1
1.368505 1.779545 1
1.368505 1.401888 0
1.330429 1.670096 0
2.059944 2.052088 0
2.74717 2.773811 1
2.080477 2.186812 0
1.871211 1.9101 0
1.854978 1.867572 0
1.590053 1.212646 0
1.992662 1.578446 0
2.34878 1.173414 1
2.066977 2.108734 1
1.184588 2.620579 1
2.388561 1.253468 0
1.867773 1.984345 1
1.826254 1.590053 0
2.324022 3.380487 1
2.054572 1.695414 0
1.962488 1.957778 0
2.890217 2.911809 0
1.979663 2.100612 1
2.34941 2.094441 1
1.866128 2.860162 1
1.173385 2.467118 0
2.678983 2.774543 0
3.081708 3.252866 1
2.15696 2.185018 0
2.377397 2.349339 1
2.695849 2.823989 1
2.611704 2.884879 0
1.043088 1.723472 1
1.407732 1.435789 0
2.019307 2.193475 1
2.226042 1.723472 0
2.593532 2.848401 0
2.230289 2.020825 1
2.512755 2.506344 1
1.887293 1.946615 0
2.571923 1.435789 0
1.435789 1.407732 1
2.061653 1.814226 0
2.019866 2.7548 1
1.618111 1.656179 0
1.656179 1.401888 0
1.373914 1.268469 0
2.910438 2.799386 0
2.639762 2.611704 1
1.723471 1.967347 0
1.656263 1.686373 0
2.103277 2.100879 0
1.879317 1.632945 0
2.196954 2.061653 1
1.997368 2.80103 0
2.559636 2.366656 1
2.47158 1.590053 1
2.397273 2.590572 0
1.995518 1.946615 1
1.338739 1.401888 0
2.094173 2.100879 1
1.649951 1.723472 0
2.516464 1.433031 1
2.63893 2.725206 1
1.618111 1.302371 0
2.794026 3.293685 1
2.609303 2.310599 0
2.472054 2.530928 1
2.618198 3.147808 1
2.899386 1.864971 0
2.388561 1.779379 1
1.695414 1.724899 0
2.879966 2.416619 1
2.720899 2.618539 1
2.100879 2.059944 0
1.47227 1.618111 1
2.234297 2.34904 1
2.425331 2.215798 1
1.656179 1.703269 0
1.532895 1.618111 1
1.47227 1.366797 0
3.22689 3.058473 1
2.255029 2.095035 0
1.70701 1.071259 1
1.957778 1.723472 1
1.879317 1.905793 0
1.366797 1.908911 0
1.890099 1.695414 1
1.528672 1.659786 0
1.957778 1.658933 1
1.877622 1.983096 1
2.639762 2.437351 1
2.348896 2.831209 0
2.098165 2.349339 0
2.531654 1.863233 1
2.426074 2.611704 1
1.790724 2.664346 1
2.128937 1.590053 0
2.215798 2.076281 0
2.2832 2.547647 1
2.183117 2.128937 1
1.835176 1.79113 1
1.692409 1.672178 0
1.500328 1.918557 1
1.030324 1.002266 0
2.151371 2.481751 1
1.630172 1.538127 0
1.212646 1.145327 0
2.349339 2.243856 0
1.695414 1.366797 1
1.733152 1.866554 1
1.810483 1.475909 0
1.905793 2.165417 0
2.193475 1.829944 1
2.226042 2.2541 1
1.590053 2.128937 0
2.243856 2.572475 1
2.7548 2.128937 1
2.2541 1.407732 1
3.188323 3.160265 1
2.322955 2.128937 1
2.085372 2.677058 1
2.061653 2.376838 1
1.212646 1.407732 0
1.292689 1.47227 1
2.534402 2.206239 1
2.052088 2.080146 1
2.665771 2.952761 1
2.465409 2.794026 0
2.637021 2.782858 1
2.075692 2.226042 0
3.042486 2.583673 1
2.215694 1.818782 0
2.349339 2.079396 1
1.974786 1.566573 0
2.061653 1.292689 1
2.862906 2.803588 1
1.568439 1.54114 0
2.7548 3.139533 0
2.611704 2.506231 1
2.061653 1.866554 0
1.435789 2.061653 1
1.723472 1.695414 1
1.656174 1.985836 0
2.976234 3.203754 1
2.349339 1.682649 0
2.054572 2.531578 1
2.214869 2.091501 1
1.807735 1.902937 0
1.587271 1.366797 0
3.241986 2.495176 1
2.243968 2.191066 1
1.918557 2.128937 0
1.957778 2.511929 0
2.948177 2.059944 0
2.126189 2.377388 0
2.555638 2.531654 1
1.985836 2.296993 1
1.865405 2.061653 0
1.618111 2.049585 0
2.14377 2.351637 1
2.100879 2.416619 1
1.891807 1.798994 0
1.720106 1.852141 0
2.896281 2.283087 1
2.311258 1.47227 0
1.78801 2.062692 1
1.948793 1.587339 0
1.903598 2.388561 1
1.903598 1.995518 0
3.224808 2.35208 0
2.296187 2.725033 1
1.819273 1.552514 0
2.858564 2.433616 1
2.457554 2.059944 0
2.698716 2.725328 1
2.416619 2.226042 0
1.366796 1.20928 0
2.636397 3.185403 1
1.64412 1.560953 0
2.531654 2.21487 1
1.978259 2.154243 1
2.305967 2.467118 1
1.822046 1.772262 0
1.64412 1.139524 0
2.8474 3.024137 1
1.985836 2.031886 1
2.170079 2.158519 0
1.630875 1.468579 0
3.045227 2.611704 0
2.704301 2.18446 1
3.084448 2.834848 1
2.552273 1.618111 0
1.500328 1.509084 1
1.705364 2.758434 0
2.778403 2.879965 1
1.899356 2.215798 0
1.170086 1.22541 0
1.366797 2.34904 1
1.271599 2.080146 0
1.550388 2.377389 0
1.618111 2.754071 1
1.723472 2.120681 1
2.215694 1.723472 1
1.723472 1.407732 0
1.590053 1.985836 0
2.819044 2.193475 1
1.905793 1.877735 1
1.338739 2.095035 0
2.662397 2.401505 1
2.021114 1.905793 1
2.311258 2.388561 1
2.354921 1.742393 1
1.763325 1.719463 0
2.311258 2.310599 1
1.705364 1.723472 0
2.311258 2.100879 1
2.337034 2.388561 1
1.22541 1.761201 0
1.823317 2.210077 0
2.594762 1.394967 1
1.500328 1.526995 1
2.695849 1.948116 1
1.352408 2.026514 0
2.208979 2.100879 1
2.172331 2.087685 0
1.866554 2.126189 0
2.494736 2.388561 0
2.794026 2.975231 1
4.104617 2.493921 1
1.723472 1.956296 0
1.877735 1.694043 0
2.7548 2.331461 1
2.016887 2.155181 0
1.695414 1.723472 1
2.416619 2.808871 1
3.060072 2.611704 1
1.560953 1.570984 0
2.388561 2.2541 1
2.844334 2.611704 0
1.366797 1.338739 0
1.769908 1.872974 1
1.161353 1.184588 0
2.088115 2.172005 0
2.271577 1.632954 1
1.887293 2.639762 1
2.153629 1.704968 0
1.723472 1.680884 1
2.416619 1.407732 0
1.723472 2.084072 1
1.22541 1.125635 0
1.755455 1.979518 1
1.880657 2.084639 1
2.317903 2.75077 1
1.871046 1.818782 1
1.392956 1.059883 0
2.572136 2.819336 1
2.510601 2.598425 0
2.368358 2.208309 0
3.042473 3.332909 1
1.107627 1.500328 1
3.081708 3.142862 1
2.08971 1.918557 1
1.617452 1.632945 0
1.723472 1.695414 1
1.618111 1.590053 0
1.723472 1.957778 1
2.154247 2.113614 0
1.618111 1.695414 0
2.44465 2.607239 1
2.094441 2.088115 0
1.695414 1.672178 1
2.422601 2.031886 1
2.241074 2.301549 0
1.723472 1.695414 1
1.366797 1.532895 1
2.531654 2.599981 1
1.802023 1.942161 0
3.176477 3.221117 1
2.087456 2.187206 1
1.877735 1.946615 1
1.866554 1.838496 0
1.790724 2.208979 1
1.338739 1.555053 0
2.645606 2.59361 0
2.416619 2.381032 1
2.311258 1.965441 1
1.991808 1.970332 0
3.958776 3.378028 1
2.7548 2.8474 0
1.47227 1.64551 1
1.877735 2.193475 1
2.059944 2.165417 1
1.723472 2.356812 0
2.324138 2.210629 0
2.929442 2.483871 1
2.521979 2.740781 0
1.500328 1.466 1
1.352408 1.37383 0
2.500714 2.243752 0
1.737949 1.590053 1
1.859604 1.590053 0
1.734634 1.880475 1
2.497756 1.769661 0
1.212646 1.289848 0
1.904042 1.561882 1
2.173751 2.037584 0
2.251997 3.840994 0
2.580012 2.571923 1
2.215798 2.243856 0
1.790724 2.511929 1
2.413871 2.34941 0
1.723472 1.918557 1
2.128937 2.453099 1
2.797102 2.556381 0
1.560953 1.561882 0
2.650925 2.652086 1
2.041925 1.542379 1
2.834848 2.782858 1
2.270622 2.095121 1
2.125571 1.366797 1
2.600538 2.7548 1
3.006001 2.908953 0
1.790724 1.435789 0
1.289948 1.946615 1
1.918557 2.140536 1
1.690401 2.243856 1
2.08971 1.705364 0
2.324022 1.914092 1
2.165417 2.128937 0
1.897352 2.066273 0
2.299425 2.349339 0
1.577631 1.784096 0
1.684245 2.398127 1
1.761534 1.748771 0
1.838496 1.253468 0
1.387529 1.618111 0
1.462107 0.992216 0
2.676243 2.927444 0
2.208309 2.231556 0
2.283087 2.2832 1
1.743274 1.695414 0
1.580371 1.532895 1
1.838496 1.51718 1
2.2541 1.915352 0
1.877735 1.723472 1
1.978114 1.975882 1
2.059944 2.555903 1
1.672657 1.418982 0
1.826442 1.779852 0
1.723471 1.790724 0
1.818782 1.877735 0
2.007898 1.994777 0
2.601654 2.405445 1
1.695414 1.794089 0
2.558118 2.226042 0
1.338739 1.818782 0
1.560953 1.64412 1
2.100879 2.08971 1
1.590053 1.5311 0
1.761201 1.879317 1
2.417634 1.500328 1
2.031886 2.059944 1
1.366797 1.22541 0
1.954583 1.249126 0
2.534402 2.18522 1
2.117408 2.389813 1
2.465409 1.47227 0
2.908842 2.99253 1
2.416619 2.388561 1
1.957778 1.88729 0
2.102475 2.243856 0
2.218662 2.019866 0
1.58994 2.165417 1
1.764293 1.22541 0
1.366797 1.47227 1
2.259614 2.457546 0
1.684237 1.769519 1
2.839555 2.275232 0
2.578067 1.991808 0
2.782858 2.908953 1
1.905793 1.957778 0
2.248203 2.165751 0
1.856253 2.7548 0
2.646067 3.070544 1
2.572464 3.293683 0
2.529135 2.125896 0
1.560953 1.695414 0
2.370386 2.8474 1
2.339287 2.048883 0
2.069029 1.971928 1
1.818782 2.110829 1
1.618111 1.918557 0
1.500328 1.407732 0
2.239771 2.717065 1
2.430504 1.840734 0
2.326685 1.64009 1
2.559714 2.516394 1
1.556401 1.385259 1
2.908842 3.070544 1
1.47227 1.818782 0
1.212646 1.184588 0
2.135763 2.108211 1
1.865156 1.569321 0
1.54115 2.754071 1
1.695414 1.366797 0
2.666193 2.68734 1
2.908842 2.570769 0
2.323528 1.076374 1
1.590053 1.795792 0
1.905793 1.484692 0
3.293649 2.516294 1
1.744204 2.416619 1
2.140265 2.407382 0
2.100879 2.128937 1
2.497415 1.760767 0
2.298034 2.020713 1
2.562801 2.388561 1
1.361579 1.355736 0
2.611704 2.059944 1
2.862906 2.911809 1
2.948177 2.599981 1
2.100879 1.023156 1
1.877735 1.212646 0
2.949395 2.883959 1
2.398444 2.717065 0
1.338739 2.499753 0
1.407732 1.355736 1
1.704968 1.500328 0
2.136889 2.416619 1
1.814226 1.47227 0
1.723472 1.264631 1
2.735072 1.734634 0
1.918557 2.203039 0
2.365325 2.271367 1
2.422601 2.48287 0
2.048883 2.669973 0
1.695414 1.500328 0
2.937121 2.908023 1
2.377397 2.611704 1
1.264631 1.58994 0
2.516464 1.455886 1
2.375315 2.21487 0
2.061653 2.154247 0
2.166874 1.110223 0
2.020825 2.377397 1
1.877735 1.925391 1
1.652506 1.623651 0
2.782858 2.7548 1
2.572475 2.377397 0
2.088115 2.437351 1
1.560953 1.617452 1
2.167004 2.937003 0
2.377397 2.180921 1
1.64412 1.795792 1
3.45625 2.2541 0
1.936276 3.123672 0
2.742037 3.042447 1
2.031886 1.985836 0
1.898354 1.482309 0
1.695414 2.142182 1
1.35714 1.366797 0
2.019866 1.695414 0
3.130793 2.019307 1
1.974644 2.713013 0
2.337267 2.175457 1
2.199706 2.133668 1
2.562612 2.108053 0
1.590053 1.500328 0
1.8368 2.100879 1
1.394967 1.407732 0
2.060057 2.544451 0
1.944225 1.631904 0
1.984354 1.956296 0
1.525021 1.720106 0
3.360759 1.733026 1
1.877735 2.040105 0
2.227293 1.818782 1
2.388561 1.905793 1
1.971928 1.289948 0
1.664954 1.627676 0
1.918557 2.14999 1
1.905793 1.485803 0
2.041925 1.956296 0
1.723472 1.739865 1
1.107285 1.32072 0
1.877735 1.500328 0
1.394309 1.059883 1
3.160269 3.165853 1
2.165417 2.088115 1
1.485849 2.09419 1
1.394309 1.377726 0
2.599981 1.957778 0
