gender,sciach1,sciach2,sciach3,sciach4,sciach5
1,62.28,62.2,67.09,67,70.46
0,31.17,54.56,54.9,56.8397948260481,58.9703812636165
0,42.78,51.97,52.26,53.07,42.18
0,47.54,48.93,38.83,56.8397948260481,58.9703812636165
0,38.37,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,35.17,40.72,45.95,49.49,46.87
0,42.89,48.15,59.57,52,53.58
1,41.67,45.94,67.31,61.87,53.3
0,61.2,66.25,67.24,57.48,55.65
0,44.4,64.85,53.94,67.32,64.29
0,49.35,39.02,35.58,56.8397948260481,58.9703812636165
0,63.01,61.05,64.84,60.65,63.71
0,47.83,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,68.92,34.67,73.97,74.72,76.8
1,65.13,64.86,63.63,82.82,79.11
0,48.7,48.09,55.73,44.47,25.98
0,56.26,64.83,65.87,70.72,75.41
1,50.27,68.88,66.03,73.88,69.54
1,54.97,66.73,66.44,55.11,55.47
0,47.2,49.15,34.12,45.05,49.82
0,43.74,48.19,44.79,51.67,53.72
1,48.05,51.91,58.85,54.56,61.3
1,53.43,44.4,55.63,44.04,58.9703812636165
0,42.95,46.1,62.16,56.8397948260481,58.9703812636165
1,50.3450864600325,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,50.08,51.46,56.46,55.9,45.61
0,60.88,60.02,61.45,70.65,73.57
1,41.62,51.51,55.57,39.19,51.62
1,51.18,59.04,62.14,66.04,58.3
0,32.91,44.55,49.68,47.66,41.92
0,40.01,40.6,50.27,54.44,60.48
1,52.3,56.23,62.56,53.11,61.16
0,39.47,29.39,31.8,32.52,33.86
1,52.75,61.06,62.2,56.8397948260481,57.06
0,43.48,38.91,36.3,47.08,41.6
0,52.69,54.78,52,54.93,69.36
1,43.1,33.29,44.92,50.73,54.74
1,73.14,64.09,80.74,74.14,71.51
0,36.65,50.22,52.67,55.91,62.58
1,32.79,37.36,37.86,37.15,58.9703812636165
0,53.25,52.0369003285871,63.66,56.8397948260481,58.9703812636165
1,75.65,69.5,80.1,56.8397948260481,58.9703812636165
1,33.84,45.03,56.1942100943784,56.8397948260481,58.9703812636165
0,58.01,55.43,58.67,54.97,59.39
0,51.91,64.58,68.62,68.59,73.77
1,45.52,32.31,53.77,39.97,46.66
1,59.62,55.23,62.82,67.24,63.76
0,43.06,52.0369003285871,52.77,56.8397948260481,58.9703812636165
0,54.53,43.86,61.45,59.65,62.09
0,52.14,53.05,60.09,66.99,65.36
0,51.3,55.75,48.95,49.8,65.58
1,56.14,68.62,62.65,74.49,75.57
0,49.37,52.87,57.27,59.23,57.86
0,55.51,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,35.12,53.81,56.1942100943784,56.8397948260481,43.53
0,42.27,49.26,58.99,49.35,42.56
1,47.15,44.57,54.28,53.15,59.66
1,47.01,43.86,56.1942100943784,58.88,58.9703812636165
1,54.24,54.57,57.04,61.74,71.96
1,48.98,47.8,52.03,50.79,58.49
1,46.42,44.7,44.34,50.87,51.17
0,34.06,43.68,38.39,49.43,51.56
1,54.22,55.14,52.85,64.59,63.87
0,52.89,48.13,58.28,58.29,64.33
0,41.93,47.51,58.92,46.95,62.45
1,65.71,63.83,71.62,65.31,68.58
1,42.03,43.17,48.91,47.11,60.21
0,41.51,58.94,59.32,56.8397948260481,50.95
0,53.08,62.38,64.75,45.23,37.13
1,60.17,56.37,59.02,58.09,62.09
0,45.17,53.71,51.14,57.24,64.38
1,52.2,59.94,62.65,67.35,69.89
1,44.56,58.96,56.06,56.56,63.32
1,45.44,43.34,50.53,56.8397948260481,58.9703812636165
0,52.25,42,55.82,53.27,43.08
0,60.47,52.0369003285871,38.81,56.8397948260481,61.16
1,56.04,33.87,47.55,49.18,58.9703812636165
0,49.59,44.59,62.77,61.02,59.18
1,58.07,63.49,67.34,52.54,58.9703812636165
0,55.07,60.32,64.26,65.51,68.65
0,55.76,52.0369003285871,60.88,55.66,58.59
0,48.61,58.31,57.01,52.08,56.68
0,77.35,72.37,74.29,73.93,78.38
1,49.88,35.43,63.12,59.23,70.53
0,63.82,62.84,68.53,60.65,67.34
1,65.35,61.94,69.42,68.69,76.27
1,57.22,60.68,57.5,62.06,68.43
1,56.74,63.55,67.15,60.02,71.86
1,33.44,52.0369003285871,33.63,33.44,58.9703812636165
1,64.9,66.56,73.09,70.83,77.41
1,53.62,54.01,57.57,56.8397948260481,58.9703812636165
1,47.18,43.84,53.19,58.35,62.52
1,57.76,52.0369003285871,52.07,53.81,60.36
1,56.33,55.27,51.07,31.79,58.48
1,50.64,41.42,50.51,44.61,51.61
0,41.82,51.72,56.1942100943784,56.8397948260481,58.9703812636165
0,40.01,37.13,35.6,40.51,37.87
0,57.11,63.05,60.85,45.52,68.16
0,47.78,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,38.03,52.0369003285871,56.35,43.03,61.47
0,45.79,45.02,47.85,53.64,59.13
0,40.22,49.12,54.3,48.41,42.36
0,42.25,50.97,53.58,53.64,52.57
0,57.81,63.35,66.6,54.54,60.06
1,53.34,42.55,56.1942100943784,56.8397948260481,58.9703812636165
1,72.47,69.5,77.19,56.8397948260481,79.84
1,60.98,64.34,73.98,39.12,67.96
1,50.89,23.71,59.87,45.95,51.24
1,39.83,38.83,67.58,62.44,61.48
1,61.57,45.49,61.06,58.95,58.9703812636165
0,37.26,41.03,56.07,41.28,43.58
1,51.34,47.47,57.26,46.84,59.72
1,60.75,66.36,75.67,74.01,87.88
0,57.39,70.04,73.65,69.56,79.61
1,57.2,56.44,59.68,48.5,58.04
0,62.03,62.93,68.6,67.93,72.56
1,49.8,45.13,42.23,56.8397948260481,58.9703812636165
0,59.31,59.04,62.36,58.96,54.46
1,69.67,69.18,71.79,72.02,76.11
1,54.3,33.89,70.46,66.12,68.49
1,54.62,64.71,56.69,58.84,64.28
0,44.94,48.51,53.16,55.44,58.9703812636165
0,62.73,63.97,68.25,66.73,72.35
1,54.23,62.77,63.28,69.29,50.08
0,54.08,58.22,49.83,58.75,64.43
0,40.34,52.5,45.33,55.12,54.58
0,57,60.17,68.67,66.82,71.67
0,35.67,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,64.43,51.69,55.14,55.36,61.73
1,39.93,50.24,57.81,55.88,62.93
1,59.56,62.04,65.5,52.49,70.71
0,61.61,61.56,65.76,53.46,49
1,74.53,64.32,75.69,75.6,80.06
0,48.61,58.77,57.79,67.23,66.63
1,43.25,53.83,53.67,56.8397948260481,58.9703812636165
0,64.25,65.11,65.05,56.8397948260481,71.6
1,47.18,28.46,34.03,56.8397948260481,34.78
0,48.38,55.3,55.68,54.16,58.9703812636165
1,47.65,40.55,52.25,42.19,62.51
0,43.16,35.81,53.23,44.32,41.67
0,49.1,59.22,59.13,49.22,62.53
0,49.95,52.65,57.24,36.62,47.35
0,47.28,52.0369003285871,56.1942100943784,45.36,58.9703812636165
0,52.17,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,74.96,65.23,77.78,56.8397948260481,77.43
0,52.61,52.86,54.83,60.68,58.9703812636165
1,38.81,61.13,57.91,64.81,62.79
0,50.83,56.19,56.1942100943784,56.8397948260481,55.3
1,51.48,51.16,50.58,59.39,56.21
0,46.71,48.52,52.14,54.33,58.9703812636165
0,39.52,59.89,62.71,67.97,70.33
0,57,56.93,57.11,57.46,63.18
0,58.48,62.38,60.3,58.28,63.39
0,61.56,62.69,73.7,74.21,58.9703812636165
1,51.22,56.81,62.93,56.8397948260481,68.95
0,59.3,67.23,62.09,50.23,72.7
1,65.56,56.83,68.64,72.21,74.33
0,50.79,41.65,49.73,56.8397948260481,58.9703812636165
0,35.92,41.74,46.14,37.98,58.9703812636165
0,44.96,47.17,56.1942100943784,56.8397948260481,58.9703812636165
0,52.69,45.42,63.43,40.79,53.66
1,35.92,61.55,51.21,28.23,54.49
1,32.89,32.51,32.99,35.38,58.9703812636165
1,45.59,24.93,46.19,53.38,58.9703812636165
0,36.55,38.9,44.7,43.4,29.23
0,45.43,51.46,59.79,44.46,62.27
1,49.48,50.27,60.17,56.61,49.6
1,38.98,38.29,56.1942100943784,56.8397948260481,58.9703812636165
1,34.7,33.87,51.47,31.69,62.9
0,61.22,60.59,63.39,72.19,66.11
0,45.77,56.02,53.93,62.26,67.41
0,44.59,72.8,53.48,70.41,58.9703812636165
1,35.93,36.07,48.95,37.28,59.9
1,77.69,69.78,75.83,75.55,84.93
1,34.28,41.08,49.79,56.8397948260481,58.9703812636165
0,33.32,36.85,43.12,42.29,28.25
1,55.2,57.6,64.92,61.99,66.66
0,42.4,40.06,45.15,46.99,58.9703812636165
1,52.84,49.03,46.13,39.21,58.9703812636165
1,30.74,25.84,25.82,56.8397948260481,58.9703812636165
1,47.68,34.19,41.87,52.43,58.9703812636165
0,50.43,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,49.41,56.87,61.3,63.75,64.08
1,37.82,38.77,56.1942100943784,56.8397948260481,58.9703812636165
1,63.41,48.44,67.13,56.64,45.84
1,63.75,66.4,69.56,61.02,75.41
1,46.61,53.56,58.31,40.39,58.9703812636165
1,41.54,39.28,48.93,48.49,33.66
0,62.85,63.23,74.4,69.89,77.45
0,44.04,39.42,38.8,48.56,41.99
1,68.47,58.99,70.08,75.52,78.77
0,42.55,36.91,56.1942100943784,56.8397948260481,58.9703812636165
0,56.5,57.05,67.3,46.41,58.9703812636165
1,46.31,49.66,55.34,46.28,62.22
1,41.21,37.62,54.47,41.31,42.67
0,40.46,49.24,56.1942100943784,56.8397948260481,58.9703812636165
1,49.54,51.55,41.96,56.8397948260481,58.9703812636165
1,45.99,43.55,45.41,55.87,53.1
0,55.14,63.04,56.09,61.1,62.34
0,38.57,39.28,55.35,43.62,58.9703812636165
0,50.3450864600325,29,44.64,39.04,46.27
1,46.02,53.1,61.32,35.7,58.9703812636165
1,53.84,60.85,61.8,64.65,63.15
1,54.55,65.53,65.53,56.8397948260481,62.98
0,53.4,58.26,52.11,30.38,45.92
0,38.42,47.47,41.44,44.61,55.4
1,46.64,54.11,48.05,59.18,56.05
0,49.93,55.94,59.63,48.17,56.67
0,44.12,50.2,57.08,44.06,38.45
1,49.93,59.32,59.45,56.8397948260481,58.9703812636165
0,39.83,50.66,56.1942100943784,56.8397948260481,58.9703812636165
1,46.29,51.94,56.11,56.8397948260481,58.9703812636165
0,40.28,39.16,37.27,56.8397948260481,46.04
0,34.64,30.36,42.27,39.8,40.92
0,45.32,53.68,53.27,56.8397948260481,58.9703812636165
0,46.09,54.46,57.34,45.35,58.9703812636165
1,42.66,53.78,50.18,53.96,56.14
0,43.79,55.36,54.17,65.86,57.37
1,36.21,56.83,50.03,56.8397948260481,58.9703812636165
1,54.4,37.18,51.76,59.07,56.89
1,40.18,42.44,58.57,45.09,47.1
0,53.41,55.84,64.88,56.8397948260481,58.9703812636165
1,51.75,59.65,64.3,65.09,63.76
0,53.28,57.43,64.97,57.01,58.36
0,30.88,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,53.38,50.94,55.66,56.8397948260481,58.9703812636165
1,45.88,38.87,56.25,46.03,58.9703812636165
1,41.33,57.65,61.6,56.8397948260481,67.83
0,34.79,38.66,37.77,56.8397948260481,58.9703812636165
1,42.5,55.16,39.46,56.8397948260481,58.9703812636165
0,32.77,36.08,51.46,37.2,46.88
0,29.11,44.01,44.94,56.8397948260481,44.8
0,39.89,41.9,39.43,52.53,41.89
1,37.01,40.94,56.1942100943784,47.11,58.9703812636165
1,42.79,37.44,64.7,38.52,58.9703812636165
1,52.79,49.3,55.59,56.8397948260481,58.9703812636165
1,56.76,59.64,59.52,57.49,60.09
0,38.23,28.86,56.1942100943784,56.8397948260481,58.9703812636165
0,34.42,52.86,58.71,54.97,58.9703812636165
1,53.14,56.65,62.33,59.08,55.75
1,31.77,36.97,40.77,43.05,57.94
0,55.78,53.34,57.52,56.8397948260481,63.52
1,55.99,47.25,56.1942100943784,56.8397948260481,58.9703812636165
1,44.8,43.86,45.74,56.8397948260481,58.9703812636165
0,41.28,38.03,54.4,56.8397948260481,48.02
1,50.79,66.97,60.1,66.69,70.82
0,57.05,64.11,59.11,56.8397948260481,58.9703812636165
0,52.21,57.96,56.65,56.8397948260481,58.9703812636165
0,45.1,42.46,51.95,56.8397948260481,58.9703812636165
0,38.25,54.09,54.99,52.69,43.18
0,53.25,53.86,58.49,44.06,51.19
1,54.35,59.15,56.52,45.86,46.85
0,52.35,58.54,58.13,47.81,57.41
0,59.77,61.84,65.9,71.57,58.9703812636165
0,53.13,57.91,65.12,59.13,58.9703812636165
1,53.72,60.33,56.11,49.62,58.9703812636165
0,26.51,32.85,43.53,45.13,58.9703812636165
1,59.27,76.05,73.87,77.45,58.9703812636165
0,57.31,63.37,61.25,50.59,58.9703812636165
1,45.62,54.62,56.52,34.29,59.88
1,63.07,70.65,69.15,74,58.9703812636165
0,66.39,69.27,75.11,66.66,58.9703812636165
1,75.31,49.11,56.1942100943784,56.8397948260481,90.01
1,54.06,60.18,67.6,58.22,58.9703812636165
0,58.89,52.0369003285871,66.34,73.38,68.18
0,50.24,59.08,55.4,52.59,58.9703812636165
0,60.89,77.05,69.58,78.56,58.9703812636165
1,55.25,72.23,70.1,78.27,58.9703812636165
1,42.62,60.62,37.38,45.79,58.9703812636165
0,54.51,47.14,57.21,40.74,58.9703812636165
0,58.73,63.37,70.62,56.89,58.9703812636165
1,63.9,68.28,75.16,70.39,58.9703812636165
0,66.15,72.74,73.45,71.11,58.9703812636165
1,51.89,46.38,68.73,47.88,58.9703812636165
0,59.38,64.68,66.95,66.59,58.9703812636165
1,63.71,69.16,72.82,58.46,58.9703812636165
0,52.84,56.12,54.27,45.08,58.9703812636165
0,50.04,44.75,52.1,39.77,58.9703812636165
1,61.64,58.86,61.64,46.14,67.49
1,40.66,55.58,56.24,42.29,58.9703812636165
1,63.24,51.33,65.83,64.41,58.9703812636165
0,50.99,60.41,58.26,56.44,58.9703812636165
1,38.66,42.85,55.83,56.8397948260481,58.9703812636165
1,59.24,53.98,61.91,52.18,58.9703812636165
1,60.47,61.62,68.97,42.82,58.9703812636165
0,54.16,58.65,62.9,58.76,58.9703812636165
1,50.56,62.17,62.95,49.32,58.9703812636165
1,39.82,52.68,61.55,63.94,58.9703812636165
1,54,47.56,70.81,74.78,58.9703812636165
0,44.31,57.55,50.32,51.73,58.9703812636165
1,55.52,75.44,66.78,56.8397948260481,58.9703812636165
0,42.49,52.0369003285871,30.24,45.91,58.9703812636165
1,36.16,52.0369003285871,61.64,42.25,58.9703812636165
1,69.32,68.64,78.29,59.43,58.9703812636165
1,38.8,57.85,53.36,69.95,69.06
1,52.42,64.31,69.88,70.98,58.9703812636165
0,41.21,27.11,50.53,54.21,58.9703812636165
1,70.26,76.74,80.4,75.36,58.9703812636165
0,46.76,40.91,64.26,52.41,58.9703812636165
0,36.53,40.99,43.48,54.39,58.9703812636165
1,68.23,46.76,44.24,35.02,66.3
1,53.66,55.72,63.4,61.59,58.9703812636165
0,46.88,59.09,57.82,58.4,58.9703812636165
1,68.37,52.0369003285871,75.97,77.68,58.9703812636165
0,52.4,43.59,52.76,40.52,58.9703812636165
1,41.58,37.42,59.48,44.43,58.9703812636165
1,63.51,55.22,51.46,46.75,58.9703812636165
1,54.06,69.27,53.67,71.42,58.9703812636165
0,56.09,62.52,62.89,65.15,58.9703812636165
1,53.72,58,57.29,42.79,58.9703812636165
1,37.84,63.04,53.94,55.24,58.9703812636165
0,41.9,42.25,45.41,30.84,58.9703812636165
1,57.3,73.53,72.01,72.36,58.9703812636165
1,50.17,49.47,52.42,56.8397948260481,58.9703812636165
0,41.92,47.59,41.25,45.78,58.9703812636165
1,36.7,31.34,37,56.8397948260481,58.9703812636165
0,58.62,70.73,56.1942100943784,56.8397948260481,58.9703812636165
1,43.49,28.27,56.1942100943784,56.8397948260481,58.9703812636165
1,41.87,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,44.05,34.05,47.87,49.59,30.28
0,36.27,38.84,38.46,56.8397948260481,48.95
1,52.22,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,51.86,61.51,58.29,57.18,61.23
0,45.03,65.47,66.18,63.34,57.56
0,61.99,63.55,63.38,68.85,58.9703812636165
0,60.58,54.02,59.46,60.61,61.58
0,34.73,39.06,45.05,28.51,50.3
0,38.44,43.47,53.02,55.83,51.37
1,47.74,62.99,56.1942100943784,56.8397948260481,60.83
0,56.65,53.87,60.35,58.66,62.61
0,34.62,36.15,56.1942100943784,56.8397948260481,38.47
1,48.17,37.09,41.71,40.56,35.36
1,32.34,54.67,41.55,56.8397948260481,52.73
0,54.18,52.0369003285871,63.69,54.81,66.41
0,39.49,49.99,56.79,55.69,56.67
0,40.21,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,55.41,53.03,55.3,56.8397948260481,65.91
0,50.16,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,41.98,51.2,54.2,52.28,53.66
1,54.96,56.5,62.46,57.67,67.54
0,65.21,64.64,71.51,69.67,75.56
1,52.59,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,40.41,50.17,56.1942100943784,58.83,58.9703812636165
1,43.45,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,44.38,45.93,51.59,63.62,57.26
0,50.07,53.88,58.21,60.72,58.43
0,59.84,42.85,53.74,57.3,58.9703812636165
1,57.59,55.21,55.75,62.18,68.67
1,38.89,52.0369003285871,47.07,56.8397948260481,38.14
0,46,57.23,47.73,65.88,60.58
0,44.22,51.47,50.46,63.97,48.91
0,43.52,34.6,56.1942100943784,56.8397948260481,58.9703812636165
0,36.18,34.45,34.48,38.13,55.75
1,45.9,31.51,59.82,70.29,58.9703812636165
1,49.64,37.25,57.43,46.73,43.4
0,48.36,50.54,62.52,56.8397948260481,53.28
1,45.78,51.96,57.45,56.8397948260481,58.9703812636165
1,32.03,25.43,40.85,35.99,37.27
0,55.45,50.47,64.86,44.1,58.9703812636165
1,58.65,61.7,56.1942100943784,56.8397948260481,58.9703812636165
1,61.66,59.85,65.79,55.16,64.84
0,50.81,55.47,60.48,56.8397948260481,60.92
1,49.99,48.2,32.49,50.99,48.6
0,62.91,62.69,63.27,68.07,58.38
0,52.32,43.22,56.1942100943784,50.35,48.5
0,53.65,47.48,60.44,62.29,60.87
1,65.52,60.76,64.75,56.8397948260481,45.57
0,60.34,62.27,58.5,64.64,70.48
1,54.81,57.94,56.1942100943784,66.35,58.9703812636165
1,40.11,35.16,56.1942100943784,56.8397948260481,58.9703812636165
1,45.91,49.28,44.75,56.8397948260481,58.9703812636165
0,62.15,62.64,65.92,65.78,64.85
0,47.78,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,54.47,57.02,49.23,41.77,42.01
0,32.79,46.45,51.05,59.71,38.91
1,55.05,63.73,60.69,58.25,58.9703812636165
0,50.05,32.3,56.1942100943784,56.8397948260481,58.9703812636165
0,52.85,57.64,65.72,67.05,58.9703812636165
1,56.59,44.5,54.53,56.29,48.6
0,57.57,66.97,56.1942100943784,56.8397948260481,70.49
1,42.02,47.27,57.04,56.83,43.21
0,57.08,55.14,57.72,54.93,58.9703812636165
1,50.51,47.06,50.13,51.1,46.88
1,43.8,59.38,55.72,37.64,58.9703812636165
0,49.31,49.29,58.19,56.74,50.76
1,56.67,58.63,62.17,68.32,66.46
1,65.55,61.1,69.87,70.53,69.89
1,55.61,58.32,61.73,62.5,67.59
0,63.95,62.34,63.04,71.16,65.35
0,36.62,42.08,44.06,45.13,42.56
1,52.41,64.73,48.88,40.85,57.38
1,44.92,46.51,53.65,47.12,29.12
0,60.56,59.78,61.03,61.59,63.27
0,54.82,66.14,68.5,63.65,71.09
0,65.57,61.81,67.58,69.59,62.22
1,53.89,64.95,58.62,63.21,65.92
1,69.37,68.56,74.32,71.81,69.58
0,54.25,59.45,66.41,66.01,61.76
0,57.86,60.51,63.87,66.44,69.33
1,63.14,65.2,64.55,66.15,73.47
1,72.98,67.44,76.65,78.76,82.42
1,50.3450864600325,64.33,63.1,56.8397948260481,58.9703812636165
0,57.84,47.31,56.7,56.8397948260481,58.9703812636165
1,64.85,75.4,76.81,75.67,78.42
1,41.8,43.56,45.11,43.94,33.34
0,68.01,72.15,72.82,76.69,80.45
0,40.57,33.53,57.5,51.13,47.62
1,52.24,48.99,57.74,38.04,55.12
0,43.34,48.74,42.27,50.43,52.63
1,39.5,41.89,55.64,51.21,50.45
1,56.5,64.99,52.2,74.29,58.9703812636165
1,55.38,60.32,59.06,63.63,58.9703812636165
0,49.78,28.84,39.52,44.21,37.65
0,44.5,45.57,51.97,60.87,49.74
0,36.61,33.68,39.77,52.96,44.41
0,46.83,57.17,55.17,57.85,60.59
1,62.16,56.3,61.91,64.33,73.94
1,64.68,69.22,70.87,69.57,78.33
0,42.97,49.43,57.08,57.12,48.04
1,41.68,51.46,54.6,50.18,44.93
0,48.25,62.05,54.58,56.39,60.69
1,41.95,50.42,41.61,48.96,29.33
0,52.73,54.43,64.35,53.86,54.82
1,32.76,26.41,39.47,50.27,35.53
0,47.46,52.77,55.92,48.92,52.45
1,53.64,52.0369003285871,56.05,56.8397948260481,58.9703812636165
1,47.73,46.74,67.26,54.41,44.58
1,55.47,61.45,69.05,60.87,66.68
1,54.01,55.67,60.71,44.36,46.79
1,55.21,53.61,54.6,66.47,59.67
1,52.03,46.6,46.4,40.14,30.8
1,43.23,33.4,39.18,47.21,39.38
1,66.24,70.41,65.86,69.02,73.59
1,57.1,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,53.44,52.0369003285871,56.1942100943784,58.4,68.79
1,44.98,59.46,60.4,56.51,56.18
1,33.03,35.68,42.38,44.68,34.38
1,41.21,49.23,55.07,53.37,56.87
1,39.67,40.61,51.04,43.17,41.25
1,41.84,49.89,53.42,60.25,52.44
1,42.07,27.43,34.56,28.3,29.73
1,47.87,63.36,51.03,46.57,47.55
1,54.95,60.68,57.68,57.21,67.52
1,49.04,48.24,52.51,48.25,50.57
1,50.67,39.02,41.33,56.8397948260481,58.9703812636165
1,59.09,61.74,68.22,64.03,63.4
1,58.52,61.32,54.58,54.11,56.65
1,61.13,50.3,64.51,61.18,69.64
1,54.48,53.17,60.21,65.47,50.94
1,48.69,31.72,30.94,34.72,26.44
1,43.18,55.36,58.68,48.45,47.17
1,30.49,39.02,51.3,36.41,32.39
1,36.84,43.32,44.74,56.8397948260481,58.9703812636165
1,45.13,51.46,56.19,52.02,50.26
1,40.59,54.93,62.54,41.96,40.25
1,55.8,64.31,65.64,62.06,67.28
1,54.96,44.44,50.18,46.85,31.03
1,62.21,70.72,69.69,67.77,79.43
1,55.68,44.48,56.19,49.12,58.9703812636165
1,60.8,53.45,62.41,62,69.37
1,48.25,54.59,59.69,59.15,61.34
1,45.7,58.91,59.77,60.01,52.03
0,48.79,55.32,61.53,60.07,67.42
0,47.54,44.88,54.14,53.43,58.9703812636165
0,37.35,32.33,32.48,37.09,37.57
0,37.34,42.58,47.79,42.47,53.85
0,61.95,53.93,65.7,60.95,65.2
0,54.96,59.51,62.38,47.46,65.33
0,29.67,31.68,34.37,44,35.75
0,43.29,34.37,49.05,39.88,39.34
0,40.04,36.5,44.28,42.39,31.3
0,49.46,51.78,51.7,46.59,46.66
0,40.72,40.17,41.99,34.85,45.14
0,52.37,55.37,62.13,64.32,57.6
0,46.72,43.42,50.95,46.62,32.05
0,57.5,52.42,53.78,41.51,34.01
0,34.59,36.31,33.97,35.24,36.36
0,34.88,42.27,47.04,56.8397948260481,58.9703812636165
0,55,33.03,52.38,43.01,57.72
0,28.89,35.24,37.85,37.12,50.35
0,52.19,37.34,49.32,56.8397948260481,58.9703812636165
0,48.92,49.79,58.44,50.45,54.74
0,32.71,38.38,35.69,39.69,35.75
0,42.61,55.99,57.45,44.84,44.17
0,37.58,30.18,44.58,39.56,37.55
1,46.48,54.25,53.13,34.89,54.54
0,45.68,36.35,41.67,31.78,50.45
0,41.7,22.54,35.53,60.5,58.9703812636165
0,61.08,44.66,43.98,67.18,63.16
0,59.61,70.73,67.68,71.81,74.77
0,41.15,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,43.79,45.1,36.77,34.36,47.1
0,43.23,29.07,40,46.92,35.44
0,40.27,45.94,47.92,55.76,57.27
1,34.95,26.98,31.32,30.63,27.58
1,54.56,69.89,67.89,58.63,69.89
1,47.47,39.77,44.36,42.27,54.65
1,35.39,37.05,34.79,42.5,30.78
1,44.31,49.01,35.03,49.01,51.87
1,52.39,50.17,41.2,57.1,61.91
1,62.99,59.03,75.84,70.98,70.45
0,46.13,46.61,56.1942100943784,56.8397948260481,58.9703812636165
0,46.93,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,50.46,57.55,56.1942100943784,56.8397948260481,58.9703812636165
0,59.12,60.37,56.1942100943784,38.54,50.47
1,67.36,59.57,75.36,56.8397948260481,58.9703812636165
1,52.8,55.71,59.79,62.49,62.79
1,42.74,54.56,46.78,40.48,62.23
1,50.11,27.13,26.82,31.95,31.44
1,40.27,33.89,35.35,45.16,34.22
0,39.82,43.6,56.1942100943784,56.8397948260481,58.9703812636165
0,44.28,41.91,56.49,56.8397948260481,58.9703812636165
1,49.38,39.78,32.59,33.95,58.9703812636165
1,36.26,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,53.96,41.72,47.75,49.98,54.32
0,53.82,49.37,31.71,37.09,58.9703812636165
1,47.83,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,53.02,51.02,62.2,59.68,63.34
0,63.46,48.54,40.91,25.03,58.9703812636165
1,66.55,52.0369003285871,72.94,79.05,43.37
1,54.84,39.62,44.19,38.1,25.45
1,45.25,28.24,44.08,36.66,32.21
0,46.85,38.99,44.88,44.05,56.92
0,54.99,58.41,56.1942100943784,56.8397948260481,52.1
1,51.92,52.36,62.24,54.23,60.72
1,37.72,41.38,47.94,59.59,65.81
0,25.4,35.93,45.12,34.94,38
1,31.5,44.46,56.1942100943784,56.8397948260481,58.9703812636165
1,39.9,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,46.85,49.74,46.41,52.1,54.49
1,66,62.27,45.56,81.46,84.56
0,65.2,65.95,71.81,70.51,70.29
1,52.56,58.78,62.49,63.17,63.13
0,49.41,49.63,55.17,51,64.59
1,53.74,51.64,45.38,44.47,36.07
1,36.15,54.62,56.1942100943784,56.8397948260481,58.9703812636165
0,39.5,47.11,50,47.38,55.76
0,55.7,50.6,56.1,61.36,58.9703812636165
0,52.62,62.05,62.38,60.54,66.39
0,42.91,41.15,50.46,50.99,42.43
0,47.77,25.5,56.1942100943784,41.85,34.7
0,69.49,68.91,72.64,77.46,74.08
1,56.35,62.89,57.73,53.2,59.68
1,50.28,48.99,47.21,51.79,57.44
0,50.73,54.06,44.4,54.73,47.73
1,46.61,29.58,38.95,40.97,43.21
1,35.79,43.29,48.86,46.36,51.17
0,66.21,68.35,71.09,65.79,70.98
0,58.08,57.6,58.69,56.8397948260481,60.35
0,59.15,57.45,65.66,67.27,73.72
1,52.09,54.49,56.09,33.95,58.9703812636165
1,54.71,58.28,60.7,62.64,65.51
1,49.86,60.72,56.1942100943784,56.8397948260481,58.9703812636165
1,55.12,50.95,49.5,47.05,58.9703812636165
1,59.02,64.2,45.18,38.69,68.07
0,44.15,40.36,42.77,44.69,58.9703812636165
1,44.19,31.51,40.27,56.8397948260481,58.9703812636165
0,64.9,51.1,60.86,50.76,54.49
0,43.32,40.92,56.1942100943784,44.74,58.9703812636165
1,46.58,44.92,51.99,50.4,58.9703812636165
1,50.49,35.48,39.68,25.35,32.97
