schoolid,newmetho,enthusia,cnsensus,cndition,encourag,momeduc,dadeduc,perteach,enjoy,importnt,mathscor
164,3,3,3.5,1.29,4,3,3,3.2,3,2.75,530.57
164,3,3,3.5,1.29,4,,,3,2.5,3.5,290.11
164,3,3,3.5,1.29,4,6,6,2.8,3.25,4,623.34
164,3,3,3.5,1.29,4,4,3,2,1,1.5,379.92
164,3,3,3.5,1.29,4,3,3,3,1.25,1.5,421.9
164,3,3,3.5,1.29,4,5,5,2.4,1,2.25,442.23
164,3,3,3.5,1.29,4,6,6,3,2.25,3,532.51
164,3,3,3.5,1.29,4,4,,2.4,2.5,3,676.46
164,3,3,3.5,1.29,4,4,4,2.8,3,3,481.88
164,3,3,3.5,1.29,4,3,2,2,2.75,3,541.16
164,3,3,3.5,1.29,4,6,6,3.8,1.5,3,456.88
164,3,3,3.5,1.29,4,6,,3.6,2.25,4,566.16
164,3,3,3.5,1.29,4,4,,3.8,2.25,3,593.74
164,3,3,3.5,1.29,4,4,4,2.8,3,3.25,610.8
164,3,3,3.5,1.29,4,6,,2.6,1.75,2.75,448.08
164,3,3,3.5,1.29,4,6,6,3,3.25,3.5,508.44
164,3,3,3.5,1.29,4,4,4,3,2.75,3,503.69
164,3,3,3.5,1.29,4,5,3,2.8,1.75,2.75,469.42
164,3,3,3.5,1.29,4,4,3,3.4,2.25,3,444.96
164,3,3,3.5,1.29,4,3,,3,1,2,512.42
165,3.009,9999,3,2.149,9999,5,6,3,3.5,4,567.41
165,3.009,9999,3,2.149,9999,4,4,3.6,4,4,511.33
165,3.009,9999,3,2.149,9999,6,6,2.6,2,2.25,542.64
165,3.009,9999,3,2.149,9999,3,2,2.8,1,2.25,423.93
165,3.009,9999,3,2.149,9999,6,6,3,2.75,2.75,638.6
165,3.009,9999,3,2.149,9999,6,6,3,2,3,556.27
165,3.009,9999,3,2.149,9999,6,6,3.8,3,4,564.06
165,3.009,9999,3,2.149,9999,6,6,3,2.5,2.75,602.46
165,3.009,9999,3,2.149,9999,6,6,3.4,2.75,2.75,520.13
165,3.009,9999,3,2.149,9999,4,3,3,3.25,3.75,453.84
165,3.009,9999,3,2.149,9999,6,6,3,3.75,3.75,643.2
165,3.009,9999,3,2.149,9999,,,3,1.25,3,539.52
165,3.009,9999,3,2.149,9999,5,3,3,1.5,2,516.54
165,3.009,9999,3,2.149,9999,6,3,3,1,1.25,506.81
165,3.009,9999,3,2.149,9999,3,3,3,,,508.83
165,3.009,9999,3,2.149,9999,3,3,3,2,2,512.65
165,3.009,9999,3,2.149,9999,6,6,3,3,3,478.84
165,3.009,9999,3,2.149,9999,6,6,3,2.25,3,557.36
165,3.009,9999,3,2.149,9999,3,3,3,2.25,3,528.62
165,3.009,9999,3,2.149,9999,5,6,3.6,2.75,4,581.51
165,3.009,9999,3,2.149,9999,6,6,3.2,3,3.75,608.15
165,3.009,9999,3,2.149,9999,6,6,2.6,1.75,2.75,501.98
165,3.009,9999,3,2.149,9999,6,3,3,1,3.75,647.95
165,3.009,9999,3,2.149,9999,,,3.8,1.75,3,564.14
165,3.009,9999,3,2.149,9999,3,3,2.4,1,2.75,420.19
165,3.009,9999,3,2.149,9999,6,6,3,2.25,3.25,617.11
165,3.009,9999,3,2.149,9999,3,3,3.2,3,3,572.16
166,3,3.5,4,1,2,6,3,4,3.5,3.25,613.44
166,3,3.5,4,1,2,3,3,3.2,1,1.5,527.84
166,3,3.5,4,1,2,4,6,3,3.5,3.75,544.04
166,3,3.5,4,1,2,5,6,3,3,3,590.23
166,3,3.5,4,1,2,4,4,3,3,3.25,451.5
166,3,3.5,4,1,2,3,3,3.6,2,2.25,507.43
166,3,3.5,4,1,2,5,3,2.8,2,3,508.05
166,3,3.5,4,1,2,3,3,3,2.25,3,441.84
166,3,3.5,4,1,2,4,3,3,2,3,507.28
166,3,3.5,4,1,2,4,3,3,3.25,3.5,575.35
166,3,3.5,4,1,2,6,6,2.4,2.75,3,562.89
166,3,3.5,4,1,2,4,6,2.25,2,3,550.43
166,3,3.5,4,1,2,5,5,3.2,3,3.5,621.16
166,3,3.5,4,1,2,5,5,3,3.75,4,539.13
166,3,3.5,4,1,2,4,6,3,1,3,461.63
166,3,3.5,4,1,2,6,6,3,2.5,3.75,609.32
166,3,3.5,4,1,2,3,3,3.4,4,4,513.9
166,3,3.5,4,1,2,6,3,3,2.75,3.25,602.77
167,3,3.75,4,1.71,4,3,3,2.4,1.75,2.5,443.09
167,3,3.75,4,1.71,4,4,4,2.8,1.25,3.75,465.99
167,3,3.75,4,1.71,4,3,3,3,3.5,3.75,628.32
167,3,3.75,4,1.71,4,4,3,3,2.75,3,521.69
167,3,3.75,4,1.71,4,6,6,3.4,2.5,2.5,679.11
167,3,3.75,4,1.71,4,3,3,3,3.5,3,594.44
167,3,3.75,4,1.71,4,3,3,3,2.5,3.5,615.16
167,3,3.75,4,1.71,4,4,4,3,2,2.75,547.7
167,3,3.75,4,1.71,4,3,,3,3,3,520.52
167,3,3.75,4,1.71,4,6,3,2.8,3,4,591.71
167,3,3.75,4,1.71,4,3,3,2.6,2,3,488.11
167,3,3.75,4,1.71,4,3,3,2.6,2,3,530.18
167,3,3.75,4,1.71,4,3,3,3,2.5,4,564.45
167,3,3.75,4,1.71,4,3,3,2.6,2.5,3.25,569.98
167,3,3.75,4,1.71,4,3,3,3,2.25,3,484.84
167,3,3.75,4,1.71,4,3,3,2.8,1.5,3,657.53
168,3,3.75,4,1.43,3,4,5,3.4,1.75,2.75,303.35
168,3,3.75,4,1.43,3,4,5,2.8,2,3,651.3
168,3,3.75,4,1.43,3,3,,2.6,1,2,434.37
168,3,3.75,4,1.43,3,4,3,3.4,3,3,478.07
168,3,3.75,4,1.43,3,6,6,2.8,1.5,2.5,597.16
168,3,3.75,4,1.43,3,6,6,3,2.33,2,518.34
168,3,3.75,4,1.43,3,3,3,3.4,2.5,2.25,552.77
168,3,3.75,4,1.43,3,3,,2.8,2.75,2.5,435.54
168,3,3.75,4,1.43,3,5,5,3,2.75,3.75,627.23
168,3,3.75,4,1.43,3,4,4,2.2,1,2,354.21
168,3,3.75,4,1.43,3,3,3,2.4,1.75,3,633.07
168,3,3.75,4,1.43,3,5,5,3,2.5,4,427.82
168,3,3.75,4,1.43,3,,,3.6,2.75,3.5,460.77
168,3,3.75,4,1.43,3,4,4,3.2,1.5,2.75,554.48
168,3,3.75,4,1.43,3,3,3,2.8,2,2.5,419.41
168,3,3.75,4,1.43,3,5,3,3,3,3.75,562.11
168,3,3.75,4,1.43,3,4,2,2.4,1.5,2,454.62
168,3,3.75,4,1.43,3,,,2.75,1.5,3,323.45
168,3,3.75,4,1.43,3,4,4,3.4,2.5,3,391.6
168,3,3.75,4,1.43,3,3,3,2,1.25,2,536.02
168,3,3.75,4,1.43,3,3,3,3.2,2.5,3.25,688.22
168,3,3.75,4,1.43,3,4,4,2.8,1,2.25,530.96
168,3,3.75,4,1.43,3,3,2,2.2,1.25,1,410.61
169,3,4,4,1,4,6,6,3,3.5,3.5,639.69
169,3,4,4,1,4,3,3,2.6,3.75,3,503.38
169,3,4,4,1,4,6,6,3.6,3.25,3.75,619.05
169,3,4,4,1,4,3,3,2.4,2.5,2.25,572.24
169,3,4,4,1,4,6,6,3,1.25,3,520.13
169,3,4,4,1,4,6,6,2.8,1.25,2.75,636.5
169,3,4,4,1,4,3,3,2.6,3.25,3.75,521.61
169,3,4,4,1,4,6,6,3.6,2.5,4,598.57
169,3,4,4,1,4,6,6,2.8,2.5,3.5,458.36
169,3,4,4,1,4,6,6,2.8,2.25,3,704.58
169,3,4,4,1,4,6,6,3.2,2.25,3,504.08
169,3,4,4,1,4,6,6,3,2,3.5,529.09
169,3,4,4,1,4,3,3,2.6,3,3,513.9
169,3,4,4,1,4,6,3,3.2,4,4,644.37
169,3,4,4,1,4,6,6,3,2,3.25,755.99
169,3,4,4,1,4,6,6,3.4,3,4,574.73
169,3,4,4,1,4,3,3,3,2,2.25,631.28
169,3,4,4,1,4,4,6,2.8,1.5,3.25,521.69
169,3,4,4,1,4,6,6,2.8,1,3,659.48
169,3,4,4,1,4,6,3,3,3,3,646.08
169,3,4,4,1,4,6,3,3,2.5,3,655.59
169,3,4,4,1,4,6,3,2.8,1,2.75,494.03
169,3,4,4,1,4,6,6,2.6,2.75,4,679.73
169,3,4,4,1,4,6,6,3.8,2.5,4,616.25
169,3,4,4,1,4,3,3,3,2,3,610.56
169,3,4,4,1,4,6,6,3.6,3.75,4,675.45
170,4,3,4,1.83,3,3,3,3,4,4,726.39
170,4,3,4,1.83,3,4,5,3,2.5,3.25,488.89
170,4,3,4,1.83,3,3,3,2.8,2.75,3,460.54
170,4,3,4,1.83,3,5,4,3.2,2,2.75,520.44
170,4,3,4,1.83,3,6,6,4,2,3.25,541.94
170,4,3,4,1.83,3,4,4,3.8,2.25,4,483.52
170,4,3,4,1.83,3,4,,2.8,2,3.5,470.12
170,4,3,4,1.83,3,6,3,3,2.25,3.5,519.35
170,4,3,4,1.83,3,3,3,3.6,3.75,3.75,344.48
170,4,3,4,1.83,3,3,,3,1.75,3.25,508.37
170,4,3,4,1.83,3,5,6,2.4,2,2.5,467.86
170,4,3,4,1.83,3,6,6,3,2.75,3.75,502.6
170,4,3,4,1.83,3,6,6,2.8,1.5,2.75,511.48
170,4,3,4,1.83,3,3,3,3.2,2.25,4,453.53
170,4,3,4,1.83,3,6,3,3,3,4,529.48
170,4,3,4,1.83,3,4,3,2.8,2.75,4,616.64
170,4,3,4,1.83,3,3,3,2.75,2,2.75,539.52
170,4,3,4,1.83,3,6,6,3.2,3.5,3.5,548.87
170,4,3,4,1.83,3,4,4,2.4,2.5,2.5,462.8
170,4,3,4,1.83,3,6,5,2.6,2.25,3,398.69
170,4,3,4,1.83,3,4,4,2.6,1.75,3,588.21
170,4,3,4,1.83,3,4,2,2.2,2.5,2.75,394.49
171,3,3.75,3,2.57,4,1,3,1.8,3.5,4,560.55
171,3,3.75,3,2.57,4,3,2,3.4,2,2.75,458.36
171,3,3.75,3,2.57,4,6,2,3.4,3.75,4,593.43
171,3,3.75,3,2.57,4,6,3,1,1,1,574.58
171,3,3.75,3,2.57,4,3,,2.8,3,3,405.62
171,3,3.75,3,2.57,4,4,5,3,3.5,4,366.99
171,3,3.75,3,2.57,4,6,3,3,1.75,2.75,430.86
171,3,3.75,3,2.57,4,3,3,2.8,1,3,438.88
171,3,3.75,3,2.57,4,3,3,2.67,1.5,3,462.1
171,3,3.75,3,2.57,4,1,3,3,2.25,2.5,458.51
171,3,3.75,3,2.57,4,6,3,2.6,2.5,3.25,378.21
171,3,3.75,3,2.57,4,3,3,2.4,2,3,393.24
171,3,3.75,3,2.57,4,3,3,3.6,3.25,4,434.21
171,3,3.75,3,2.57,4,1,1,2.6,2,2.75,290.73
171,3,3.75,3,2.57,4,5,3,2.2,1.5,3,514.75
171,3,3.75,3,2.57,4,2,,2.6,2,2.75,433.59
171,3,3.75,3,2.57,4,5,5,3.2,3,3.25,450.33
171,3,3.75,3,2.57,4,6,4,3.2,1,3,404.85
171,3,3.75,3,2.57,4,3,,2.8,2.25,3,350.32
171,3,3.75,3,2.57,4,6,2,3,1.25,3,473.39
171,3,3.75,3,2.57,4,2,3,2.8,4,4,419.26
171,3,3.75,3,2.57,4,5,4,3,2.5,4,512.26
171,3,3.75,3,2.57,4,6,2,2.6,2,3.25,442.08
1729,9999.009,9999.009,9999.009,9999.009,9999,3,3,3.4,2.25,3,665.01
1729,9999.009,9999.009,9999.009,9999.009,9999,6,3,2,1.25,2.5,567.18
1729,9999.009,9999.009,9999.009,9999.009,9999,4,3,3,1,2.5,583.14
1729,9999.009,9999.009,9999.009,9999.009,9999,5,6,3.6,2.5,4,550.35
1729,9999.009,9999.009,9999.009,9999.009,9999,2,2,3.4,2.25,3.75,419.72
1729,9999.009,9999.009,9999.009,9999.009,9999,3,2,2.8,2.75,2.5,515.38
1729,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,2.75,2.75,544.98
1729,9999.009,9999.009,9999.009,9999.009,9999,6,3,3,3,4,614.3
1729,9999.009,9999.009,9999.009,9999.009,9999,3,3,4,4,4,633.07
1729,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,3,3.25,442.62
1729,9999.009,9999.009,9999.009,9999.009,9999,3,3,2,3,3,331.39
1729,9999.009,9999.009,9999.009,9999.009,9999,5,4,3,2,2,464.9
1729,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,2,3,552.69
1729,9999.009,9999.009,9999.009,9999.009,9999,6,3,2.4,1,3,400.48
1729,9999.009,9999.009,9999.009,9999.009,9999,6,6,3,2.25,3,665.32
1729,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.8,2.75,3,649.43
1729,9999.009,9999.009,9999.009,9999.009,9999,3,3,3.6,2,2.25,618.59
1729,9999.009,9999.009,9999.009,9999.009,9999,6,5,2.2,2,2,448.31
1729,9999.009,9999.009,9999.009,9999.009,9999,6,3,3.6,2.75,3.25,633
1729,9999.009,9999.009,9999.009,9999.009,9999,3,3,3.8,4,4,682.46
1729,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,2.25,3.25,562.74
1729,9999.009,9999.009,9999.009,9999.009,9999,3,2,3.8,2.75,3.75,409.13
1729,9999.009,9999.009,9999.009,9999.009,9999,2,2,3,3,3,430.94
1729,9999.009,9999.009,9999.009,9999.009,9999,4,3,3,2.25,3,487.18
1729,9999.009,9999.009,9999.009,9999.009,9999,4,3,3,3,3,505.72
1729,9999.009,9999.009,9999.009,9999.009,9999,5,5,2.8,4,4,641.64
173,4,3.25,3,2.86,2,3,,,2,2,374
173,4,3.25,3,2.86,2,4,5,3.4,2.5,4,334.74
173,4,3.25,3,2.86,2,4,,2.8,2.25,3,391.37
173,4,3.25,3,2.86,2,1,3,2.2,2.75,3.75,337.86
173,4,3.25,3,2.86,2,1,1,3.4,2.75,3.5,348.68
173,4,3.25,3,2.86,2,3,,3.2,3,3,252.56
173,4,3.25,3,2.86,2,3,3,2.6,2,3,379.53
173,4,3.25,3,2.86,2,6,6,2.8,4,4,292.44
173,4,3.25,3,2.86,2,2,2,3.2,4,4,318.31
173,4,3.25,3,2.86,2,3,3,2.8,2.75,3,374.23
173,4,3.25,3,2.86,2,3,3,3.6,3.75,4,437.4
173,4,3.25,3,2.86,2,6,4,3,3,3,350.63
173,4,3.25,3,2.86,2,3,,2.4,2.5,3,371.27
173,4,3.25,3,2.86,2,5,,2.6,3.25,3.75,445.35
1749,9999,2.259,9999,2.71,4,6,3,2.2,3,3,409.28
1749,9999,2.259,9999,2.71,4,6,5,2.2,1.25,2.5,391.53
1749,9999,2.259,9999,2.71,4,4,4,2.8,3,3,451.5
1749,9999,2.259,9999,2.71,4,2,2,3.2,2.25,3,420.35
1749,9999,2.259,9999,2.71,4,3,3,2.4,2.5,3,429.85
1749,9999,2.259,9999,2.71,4,2,,3,2.5,3.5,351.49
1749,9999,2.259,9999,2.71,4,4,3,2.6,3.25,2.75,366.6
1749,9999,2.259,9999,2.71,4,3,3,3,3,3.33,258.79
1749,9999,2.259,9999,2.71,4,6,3,2.6,3.25,3.5,329.91
1749,9999,2.259,9999,2.71,4,1,3,,3.5,3,567.95
1749,9999,2.259,9999,2.71,4,4,6,2.4,3,3,433.2
1749,9999,2.259,9999,2.71,4,6,6,3,,,500.97
1749,9999,2.259,9999,2.71,4,5,,2.6,2.75,4,467.16
1749,9999,2.259,9999,2.71,4,4,4,2.4,2.5,2.75,446.83
175,3,3,3,2.86,3,3,3,3.8,3.25,4,654.88
175,3,3,3,2.86,3,4,5,3,2.5,3,355.77
175,3,3,3,2.86,3,1,1,3,2.25,2.75,321.81
175,3,3,3,2.86,3,4,4,2.6,2.25,3,515.77
175,3,3,3,2.86,3,3,,3,2.75,4,442.86
175,3,3,3,2.86,3,2,3,2.2,1,2.25,400.72
175,3,3,3,2.86,3,3,3,2.8,1,3,549.34
175,3,3,3,2.86,3,3,3,2.4,2,2.5,453.84
175,3,3,3,2.86,3,5,6,2.6,1.25,2.75,564.53
175,3,3,3,2.86,3,2,3,2.4,2,3.25,350.09
175,3,3,3,2.86,3,6,6,3.8,2.75,4,484.22
175,3,3,3,2.86,3,4,3,3,2.75,3.5,571.46
175,3,3,3,2.86,3,5,5,3.2,2.5,4,575.04
175,3,3,3,2.86,3,6,6,3,2,3,507.28
175,3,3,3,2.86,3,4,4,3.2,3,3,462.41
175,3,3,3,2.86,3,4,5,2.8,2,3.75,428.76
175,3,3,3,2.86,3,5,4,2.8,3.25,3.5,524.72
175,3,3,3,2.86,3,3,3,3,3,3.75,423.93
175,3,3,3,2.86,3,4,5,3.6,3,4,482.66
175,3,3,3,2.86,3,,,3,3,3,391.91
175,3,3,3,2.86,3,3,3,3.6,3,4,377.35
176,3,4,3.5,1.29,4,6,6,3,2,3,586.26
176,3,4,3.5,1.29,4,6,3,2.4,1,1.75,524.65
176,3,4,3.5,1.29,4,2,3,3,1.75,2.25,487.02
176,3,4,3.5,1.29,4,3,3,3,2.25,2.5,622.87
176,3,4,3.5,1.29,4,6,3,3.2,2,2.75,460.07
176,3,4,3.5,1.29,4,5,5,3,2.5,3,626.45
176,3,4,3.5,1.29,4,6,6,2.8,2.5,2.25,674.28
176,3,4,3.5,1.29,4,4,4,4,2.25,3.5,604.33
176,3,4,3.5,1.29,4,6,6,3.2,2.5,3.5,460.93
176,3,4,3.5,1.29,4,4,4,3,2.25,3,568.19
177,4,3.5,3.5,2.43,3,1,2,3,2.5,3,288.71
177,4,3.5,3.5,2.43,3,,,2.6,1,1,272.04
177,4,3.5,3.5,2.43,3,2,3,2.6,1,1.75,443.32
177,4,3.5,3.5,2.43,3,4,,3.8,3.25,3.5,301.09
177,4,3.5,3.5,2.43,3,2,3,3,2.75,3.5,328.82
177,4,3.5,3.5,2.43,3,6,,2.8,3,3.5,481.26
177,4,3.5,3.5,2.43,3,6,3,3.8,3,3.75,375.17
177,4,3.5,3.5,2.43,3,2,2,2.8,1,3.5,468.02
177,4,3.5,3.5,2.43,3,,,,,,318.38
177,4,3.5,3.5,2.43,3,4,4,2.6,3.5,3,460.69
177,4,3.5,3.5,2.43,3,3,3,3,1.75,2.5,406.95
177,4,3.5,3.5,2.43,3,2,2,3.4,3,3.25,317.99
177,4,3.5,3.5,2.43,3,6,6,3,2.25,3.5,593.27
177,4,3.5,3.5,2.43,3,2,,2,1,2.5,401.65
177,4,3.5,3.5,2.43,3,6,3,2.6,3.5,4,615.86
177,4,3.5,3.5,2.43,3,3,3,3,2.25,3.75,487.18
177,4,3.5,3.5,2.43,3,5,5,2.2,2,2.75,250.38
177,4,3.5,3.5,2.43,3,3,3,2.6,1,1.25,499.64
177,4,3.5,3.5,2.43,3,2,2,3,1,2.5,369.79
177,4,3.5,3.5,2.43,3,3,3,2.4,2.25,2,425.64
1789,9999.009,9999.009,9999.009,9999.009,9999,5,4,1.8,1,1,342.84
1789,9999.009,9999.009,9999.009,9999.009,9999,5,5,3,3.75,4,555.18
1789,9999.009,9999.009,9999.009,9999.009,9999,4,4,3.6,4,4,280.92
1789,9999.009,9999.009,9999.009,9999.009,9999,,,3,2,3,362.78
1789,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.2,2,2.5,367.85
1789,9999.009,9999.009,9999.009,9999.009,9999,3,2,3,2,2.25,428.6
1789,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,2.5,2.75,620.53
1789,9999.009,9999.009,9999.009,9999.009,9999,5,6,3.2,1.75,2.5,497.46
1789,9999.009,9999.009,9999.009,9999.009,9999,6,6,3.4,3.5,3.75,651.69
1789,9999.009,9999.009,9999.009,9999.009,9999,3,,2.2,2,3,261.83
1789,9999.009,9999.009,9999.009,9999.009,9999,4,4,3,2.75,4,394.49
1789,9999.009,9999.009,9999.009,9999.009,9999,6,6,2.8,3,4,579.17
1789,9999.009,9999.009,9999.009,9999.009,9999,2,3,3.6,3,3.25,490.92
1789,9999.009,9999.009,9999.009,9999.009,9999,5,5,4,3.75,3.5,427.43
1789,9999.009,9999.009,9999.009,9999.009,9999,6,6,3.4,2,2.75,350.71
1789,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,1.5,2.5,398.93
1789,9999.009,9999.009,9999.009,9999.009,9999,6,6,3.2,1.5,4,564.92
1789,9999.009,9999.009,9999.009,9999.009,9999,4,3,2,2,3,458.59
1789,9999.009,9999.009,9999.009,9999.009,9999,5,5,2.5,2.5,1.75,255.99
1789,9999.009,9999.009,9999.009,9999.009,9999,4,3,3.6,3.25,4,453.22
179,2,3,3.5,1.86,3,6,3,2,1.25,2.25,435.54
179,2,3,3.5,1.86,3,3,3,2.6,2,2,500.19
179,2,3,3.5,1.86,3,3,3,3.4,1,2.33,515.77
179,2,3,3.5,1.86,3,3,3,3,3,3,633.77
179,2,3,3.5,1.86,3,3,3,2.2,1,2,591.01
179,2,3,3.5,1.86,3,6,3,3.2,2,3.25,585.4
179,2,3,3.5,1.86,3,4,3,3,3,4,658.39
179,2,3,3.5,1.86,3,3,3,3.4,2.75,3.75,553.39
179,2,3,3.5,1.86,3,4,6,2.8,1.25,2.5,496.53
179,2,3,3.5,1.86,3,6,6,2.4,1.5,3,548.56
179,2,3,3.5,1.86,3,5,2,3,1.5,2,489.67
179,2,3,3.5,1.86,3,6,4,3,2,2.25,618.66
179,2,3,3.5,1.86,3,3,3,3.2,2,2.25,562.27
179,2,3,3.5,1.86,3,3,3,3,2,2,742.83
179,2,3,3.5,1.86,3,5,6,2.8,2,2.75,675.21
179,2,3,3.5,1.86,3,3,3,2.6,1.25,2.75,661.12
179,2,3,3.5,1.86,3,6,6,3,1.25,2.5,344.01
179,2,3,3.5,1.86,3,6,4,2.6,2,3,531.58
179,2,3,3.5,1.86,3,6,6,2.6,2.75,3.75,604.02
179,2,3,3.5,1.86,3,6,6,2.4,2.25,3,732.62
179,2,3,3.5,1.86,3,6,6,3,1.5,2,540.77
180,3,4,3,3,3,4,5,3,2.5,3,512.96
180,3,4,3,3,3,3,,2.2,1,2,384.51
180,3,4,3,3,3,6,6,2.4,2.5,2.75,554.17
180,3,4,3,3,3,4,3,3.2,3,3.25,715.56
180,3,4,3,3,3,3,3,3,2.5,2.75,581.66
180,3,4,3,3,3,1,2,2.8,2.25,3,351.1
180,3,4,3,3,3,6,6,3,2.5,2,603.4
180,3,4,3,3,3,6,6,4,2,2,385.68
180,3,4,3,3,3,4,4,3,1.75,3.25,545.75
180,3,4,3,3,3,4,4,2.8,2.25,3,444.18
180,3,4,3,3,3,4,4,3,1.5,2.5,632.61
180,3,4,3,3,3,3,3,2.8,2,3,485
180,3,4,3,3,3,5,3,3,1,1.5,568.73
181,3,4,3,2,4,3,3,3.4,2.25,3,389.66
181,3,4,3,2,4,3,3,3,2,2.75,473.31
181,3,4,3,2,4,5,4,3.8,1.25,3.5,446.05
181,3,4,3,2,4,3,3,3,1,1,478.07
181,3,4,3,2,4,3,3,4,1.25,2.25,434.76
182,3,4,3,2.43,3,3,3,3.8,2.75,4,352.27
182,3,4,3,2.43,3,6,3,3,2.5,3,510.55
182,3,4,3,2.43,3,5,5,3,1,1.5,343.08
182,3,4,3,2.43,3,6,3,3,3.5,4,505.25
183,4,3,3.5,1,3,3,3,2.8,2,2,463.58
183,4,3,3.5,1,3,1,2,3,2.5,3,555.57
183,4,3,3.5,1,3,6,3,3,2,2.25,532.67
183,4,3,3.5,1,3,4,4,1.4,1,3,483.52
183,4,3,3.5,1,3,3,3,2.8,1,3.5,328.9
183,4,3,3.5,1,3,,,,,,528.77
183,4,3,3.5,1,3,2,2,3,2.75,2.25,423.07
183,4,3,3.5,1,3,3,3,2,1.5,2,434.37
183,4,3,3.5,1,3,4,3,3,1,2.25,492.63
183,4,3,3.5,1,3,5,3,2.6,2.75,3,499.8
183,4,3,3.5,1,3,5,6,2.8,2,3,555.88
183,4,3,3.5,1,3,3,3,2.4,1.25,2.75,434.29
183,4,3,3.5,1,3,3,3,2,1.5,3,468.72
183,4,3,3.5,1,3,5,,2.8,2,2,426.42
183,4,3,3.5,1,3,3,3,3,2.5,2.75,500.58
183,4,3,3.5,1,3,4,5,2.2,1.75,2,275.93
183,4,3,3.5,1,3,3,3,3,2.25,3.25,518.49
183,4,3,3.5,1,3,3,3,3,3,3.75,481.57
183,4,3,3.5,1,3,6,6,2.6,2,3,412.63
183,4,3,3.5,1,3,5,4,1.8,2.25,2.75,436.31
183,4,3,3.5,1,3,3,,3,3.25,3,444.57
183,4,3,3.5,1,3,3,,2,3,3,364.18
184,2,3.5,3.5,1.71,3,3,3,2.8,3,3,522.78
184,2,3.5,3.5,1.71,3,6,6,3.4,3.5,4,568.34
184,2,3.5,3.5,1.71,3,3,2,1.4,3.5,1.25,555.73
184,2,3.5,3.5,1.71,3,6,3,1.4,1,1.25,500.58
184,2,3.5,3.5,1.71,3,6,3,3,2.75,3,624.27
184,2,3.5,3.5,1.71,3,4,3,3.4,1,2.75,597.94
184,2,3.5,3.5,1.71,3,6,,3,2.25,3.25,471.83
184,2,3.5,3.5,1.71,3,3,3,3,3,3,570.37
184,2,3.5,3.5,1.71,3,3,3,2.6,1,2.75,451.35
184,2,3.5,3.5,1.71,3,4,,2.2,1,3.75,446.13
184,2,3.5,3.5,1.71,3,4,4,3.6,3.75,3.5,530.1
184,2,3.5,3.5,1.71,3,3,3,3.4,3.75,3.5,414.74
184,2,3.5,3.5,1.71,3,5,3,3,2,3,504.94
184,2,3.5,3.5,1.71,3,6,6,2.6,2.75,2.75,543.42
184,2,3.5,3.5,1.71,3,3,3,3.6,3.75,4,557.13
184,2,3.5,3.5,1.71,3,3,3,3,1.5,2.25,522.78
184,2,3.5,3.5,1.71,3,4,3,2.2,2.5,3.25,451.97
184,2,3.5,3.5,1.71,3,6,3,2,1.5,4,606.51
184,2,3.5,3.5,1.71,3,5,5,2.4,1.75,3,627.23
184,2,3.5,3.5,1.71,3,3,3,2.75,2.5,3,603.24
184,2,3.5,3.5,1.71,3,5,6,1.2,2.25,2.25,569.9
185,2,2.5,2,3.57,1,3,2,2.8,1.75,3.5,459.92
185,2,2.5,2,3.57,1,4,3,3,2.75,3,447.76
185,2,2.5,2,3.57,1,5,4,2.8,3,2,543.42
185,2,2.5,2,3.57,1,3,3,1.4,1.25,3.25,411.7
185,2,2.5,2,3.57,1,3,3,2.6,1.75,3.25,486.63
185,2,2.5,2,3.57,1,3,3,3,1.5,4,543.81
185,2,2.5,2,3.57,1,3,3,3.6,1.5,3,408.51
185,2,2.5,2,3.57,1,3,3,2.8,2,3.5,403.68
185,2,2.5,2,3.57,1,3,3,3.6,3.5,3.75,454.46
185,2,2.5,2,3.57,1,6,4,3.2,3.5,4,596.46
185,2,2.5,2,3.57,1,3,3,2.6,2.25,2.75,516.93
185,2,2.5,2,3.57,1,3,2,2.4,2.5,3,495.98
185,2,2.5,2,3.57,1,6,4,2,2.75,3,438.73
185,2,2.5,2,3.57,1,4,4,2.4,2.5,2.67,485.78
185,2,2.5,2,3.57,1,3,3,1.5,2.67,3,429.38
185,2,2.5,2,3.57,1,3,3,3,1,2.25,458.12
185,2,2.5,2,3.57,1,2,2,2.8,2.25,3,655.66
185,2,2.5,2,3.57,1,4,3,3,2.75,4,505.95
185,2,2.5,2,3.57,1,6,4,3,2.5,3.75,551.21
185,2,2.5,2,3.57,1,4,3,2.4,3.25,3.5,437.56
185,2,2.5,2,3.57,1,5,6,2.8,1.25,3.25,464.75
185,2,2.5,2,3.57,1,3,3,3.2,3,2.75,396.98
185,2,2.5,2,3.57,1,3,3,2,2,3.5,513.97
185,2,2.5,2,3.57,1,5,4,2.8,1.75,2.75,504.47
185,2,2.5,2,3.57,1,3,3,3,3,3,397.37
